nr,GGM-naam,GGM-definitie,GGM-uml-type,GGM-toelichting,GGM-target-guid,GEMMA-naam,GEMMA-definitie,GEMMA-toelichting,GEMMA-type,GEMMA-guid,GEMMA-source-guid,GEMMA-target-guid,datum-tijd-export,GGM-guid,GGM-source-guid
1076,,,Generalization,nan,{E060DC30-E4F2-4794-A16E-7207032E250},nan,nan,nan,specialization-relationship,3c5e05d6-c01d-453b-b143-220abdc9be50,7b309467-9314-472e-a8ec-f4d44da63412,7866576d-8cb5-495b-a2f4-2b56393ee7b5,18022026-151638,,
1077,,,Generalization,nan,{E060DC30-E4F2-4794-A16E-7207032E250},nan,nan,nan,specialization-relationship,ab55c9f6-a450-4774-b54d-bef84653ffc4,b3edfde2-4da1-47f8-96a0-54bc77c9900f,7866576d-8cb5-495b-a2f4-2b56393ee7b5,18022026-151638,,
1078,,,Generalization,nan,{E060DC30-E4F2-4794-A16E-7207032E250},nan,nan,nan,specialization-relationship,31fe89af-b734-4eeb-b649-8d5769cbf922,41acc666-99e4-4b10-ab75-a3a24550354e,7866576d-8cb5-495b-a2f4-2b56393ee7b5,18022026-151638,,
1079,,,Generalization,nan,{E060DC30-E4F2-4794-A16E-7207032E250},nan,nan,nan,specialization-relationship,7ecf6ff8-2fa4-48bd-ae56-a0a6021e52f4,b2bdb817-4007-4c1b-ad24-43929884e0eb,7866576d-8cb5-495b-a2f4-2b56393ee7b5,18022026-151638,,
1080,,,Generalization,nan,{E060DC30-E4F2-4794-A16E-7207032E250},nan,nan,nan,specialization-relationship,3edf49ca-4def-4862-b548-e4addca8fe60,0e1bf1cd-7cce-4904-8470-40cb9d6a5bb6,7866576d-8cb5-495b-a2f4-2b56393ee7b5,18022026-151638,,
1081,,,Generalization,,{B7168388-9EB9-4C95-B35E-1BA2660849E},,,,,,,,18022026-151638,,
1082,,,Generalization,,{761406D1-87BC-4DC1-B1B7-BD3BB7AB54A},,,,,,,,18022026-151638,,
1083,,,Generalization,,{C538C222-0FA4-43EE-BF06-9512A484A57},,,,,,,,18022026-151638,,
1084,,,Generalization,,{E060DC30-E4F2-4794-A16E-7207032E250},,,,specialization-relationship,403c350d-0213-451f-8813-f897f5c9eadf,33174f30-4409-42ef-9167-7288d8474e6e,7866576d-8cb5-495b-a2f4-2b56393ee7b5,18022026-151638,,
1085,,,Generalization,,{C538C222-0FA4-43EE-BF06-9512A484A57},,,,,,,,18022026-151638,,
1086,,,Generalization,nan,{E060DC30-E4F2-4794-A16E-7207032E250},nan,nan,nan,specialization-relationship,6376f78f-43e5-44fc-9479-700f75f5fe85,d5b79e05-a743-4c1f-8a37-5e6911701aab,7866576d-8cb5-495b-a2f4-2b56393ee7b5,18022026-151638,,
1087,,,Generalization,,{B7168388-9EB9-4C95-B35E-1BA2660849E},,,,,,,,18022026-151638,,
1088,,,Generalization,nan,{E060DC30-E4F2-4794-A16E-7207032E250},nan,nan,nan,specialization-relationship,48b88db3-64bf-4bba-9979-789ac25518f9,360b8000-41ce-453f-bed8-b0cc7fa21164,7866576d-8cb5-495b-a2f4-2b56393ee7b5,18022026-151638,,
1089,,,Generalization,,{71BCDE9D-88C2-4519-8105-028E40898AB},,,,,,,,18022026-151638,,
1090,,,Generalization,,{C538C222-0FA4-43EE-BF06-9512A484A57},,,,,,,,18022026-151638,,
1091,,,Generalization,nan,{E060DC30-E4F2-4794-A16E-7207032E250},nan,nan,nan,specialization-relationship,ff50df59-a958-4116-ae13-10c49492843e,b47ab76c-8207-47ee-a1fa-eac8a16b1960,7866576d-8cb5-495b-a2f4-2b56393ee7b5,18022026-151638,,
1092,,,Generalization,,{6B907CEB-2CBE-4886-9D3E-215F5D7E00A},,,,,,,,18022026-151638,,
1093,,,Generalization,,{B7168388-9EB9-4C95-B35E-1BA2660849E},,,,,,,,18022026-151638,,
1094,,,Generalization,,{61526934-9D0C-4A07-8C5D-17F60E1A467},,,,,,,,18022026-151638,,
1095,,,Generalization,,{6B907CEB-2CBE-4886-9D3E-215F5D7E00A},,,,,,,,18022026-151638,,
1096,,,Generalization,,{B7168388-9EB9-4C95-B35E-1BA2660849E},,,,,,,,18022026-151638,,
1097,,,Generalization,,{6B907CEB-2CBE-4886-9D3E-215F5D7E00A},,,,,,,,18022026-151638,,
1098,,,Generalization,nan,{E060DC30-E4F2-4794-A16E-7207032E250},nan,nan,nan,specialization-relationship,6bf6ee05-b830-4d13-9d6e-df639d36963a,07e99170-0c7d-414a-b64e-85375a9e1c9b,7866576d-8cb5-495b-a2f4-2b56393ee7b5,18022026-151638,,
1099,,,Generalization,nan,{E060DC30-E4F2-4794-A16E-7207032E250},nan,nan,nan,specialization-relationship,e36d691e-e698-4a18-802b-1ba89ad3a8d8,4cf7e8b5-f178-409c-859e-d7ce7a04e222,7866576d-8cb5-495b-a2f4-2b56393ee7b5,18022026-151638,,
1100,,,Generalization,,{761406D1-87BC-4DC1-B1B7-BD3BB7AB54A},,,,,,,,18022026-151638,,
1101,,,Generalization,,{FFA16BB2-FA5A-49F1-B3E8-794499B0278},,,,,,,,18022026-151638,,
1102,,,Generalization,,{43DD67FD-75F0-4FE0-90F0-DB49048F14C},,,,,,,,18022026-151638,,
1103,,,Generalization,,{61526934-9D0C-4A07-8C5D-17F60E1A467},,,,,,,,18022026-151638,,
1104,,,Generalization,nan,{E060DC30-E4F2-4794-A16E-7207032E250},nan,nan,nan,specialization-relationship,7900547a-d2e1-484a-ad4c-31ca1262d27f,10c774ed-95dc-4186-b425-c19c187b90ff,7866576d-8cb5-495b-a2f4-2b56393ee7b5,18022026-151638,,
1105,,,Generalization,,{6B54FE2F-9897-47DA-863C-5A931E89B2D},,,,,,,,18022026-151638,,
1106,,,Generalization,,{B7168388-9EB9-4C95-B35E-1BA2660849E},,,,,,,,18022026-151638,,
1107,,,Generalization,nan,{8E6BAEF8-1878-400f-9244-23575BD41EAB},nan,nan,nan,specialization-relationship,346c6780-c6bd-4943-bdd5-e32e0baf9102,e1029618-919b-4889-9989-e7f6ca9a16ea,f14fa1cf-f2c7-4bd6-862d-28ff1616a882,18022026-151638,,
1108,Vermogenscomponent generaliseert Onroerend goed,,Generalization,,{08000E15-8AA2-AE9A-89F0-262C7C061238},,,,,,,,18022026-151638,,
1109,Vermogenscomponent generaliseert Motorvoertuig,,Generalization,,{08000E15-8AA2-AE9A-89F0-262C7C061238},,,,,,,,18022026-151638,,
1110,Vermogenscomponent generaliseert Hypotheek,,Generalization,,{08000E15-8AA2-AE9A-89F0-262C7C061238},,,,,,,,18022026-151638,,
1111,Vermogenscomponent generaliseert Bankrekening,,Generalization,,{08000E15-8AA2-AE9A-89F0-262C7C061238},,,,,,,,18022026-151638,,
1112,Inkomstenvermindering veralgemeniseert Verlaging door maatregel,,Generalization,,{0B6D4C44-7D22-03E3-23BC-293A778017DC},,,,,,,,18022026-151638,,
1113,Inkomstenvermindering veralgemeniseert Verlaging door boete,,Generalization,,{0B6D4C44-7D22-03E3-23BC-293A778017DC},,,,,,,,18022026-151638,,
1114,Vergoeding veralgemeniseert Vergoeding in natura,,Generalization,,{1FCFBA02-5BAC-6978-BF60-293A629C6FC3},,,,,,,,18022026-151638,,
1115,Secundair inkomstencomponent veralgemeniseert Vergoeding,,Generalization,,{4ead37c5-f83b-423d-b51e-92a60e7fa2d9},,,,,,,,18022026-151638,,
1116,Secundair inkomstencomponent veralgemeniseert Vakantiegeld,,Generalization,,{4ead37c5-f83b-423d-b51e-92a60e7fa2d9},,,,,,,,18022026-151638,,
1117,Primair inkomstencomponent veralgemeniseert Uitkering,,Generalization,,{e0a328b0-21ff-469d-912e-63465279b5a1},,,,,,,,18022026-151638,,
1118,Kostencomponent veralgemeniseert  Te betalen alimentatie,,Generalization,,{98746714-07f9-4942-b7d1-096f9631f90f},,,,,,,,18022026-151638,,
1119,Primair inkomstencomponent veralgemeniseert Studiefinanciering,,Generalization,,{e0a328b0-21ff-469d-912e-63465279b5a1},,,,,,,,18022026-151638,,
1120,Primair inkomstencomponent veralgemeniseert Stage,,Generalization,,{e0a328b0-21ff-469d-912e-63465279b5a1},,,,,,,,18022026-151638,,
1121,Inkomstencomponent veralgemeniseert Secundair inkomstencomponent,,Generalization,,{2235FE95-D319-96D3-FC70-293A52BBE934},,,,,,,,18022026-151638,,
1122,Vergoeding veralgemeniseert Reiskostenvergoeding,,Generalization,,{1FCFBA02-5BAC-6978-BF60-293A629C6FC3},,,,,,,,18022026-151638,,
1123,Kostencomponent veralgemeniseert  Reiskosten naar het werk ,,Generalization,,{98746714-07f9-4942-b7d1-096f9631f90f},,,,,,,,18022026-151638,,
1124,Inkomstencomponent veralgemeniseert Primair inkomstencomponent,,Generalization,,{2235FE95-D319-96D3-FC70-293A52BBE934},,,,,,,,18022026-151638,,
1125,Primair inkomstencomponent veralgemeniseert Pensioen,,Generalization,,{e0a328b0-21ff-469d-912e-63465279b5a1},,,,,,,,18022026-151638,,
1126,Vergoeding veralgemeniseert Onkostenvergoeding,,Generalization,,{1FCFBA02-5BAC-6978-BF60-293A629C6FC3},,,,,,,,18022026-151638,,
1127,Vergoeding veralgemeniseert Maaltijdvergoeding,,Generalization,,{1FCFBA02-5BAC-6978-BF60-293A629C6FC3},,,,,,,,18022026-151638,,
1128,Inkomstenvermindering veralgemeniseert Loonbeslag,,Generalization,,{0B6D4C44-7D22-03E3-23BC-293A778017DC},,,,,,,,18022026-151638,,
1129,Secundair inkomstencomponent veralgemeniseert Inkomstenvermindering,,Generalization,,{4ead37c5-f83b-423d-b51e-92a60e7fa2d9},,,,,,,,18022026-151638,,
1130,Primair inkomstencomponent veralgemeniseert Hobby,,Generalization,,{e0a328b0-21ff-469d-912e-63465279b5a1},,,,,,,,18022026-151638,,
1131,Secundair inkomstencomponent veralgemeniseert Heffingskorting,,Generalization,,{4ead37c5-f83b-423d-b51e-92a60e7fa2d9},,,,,,,,18022026-151638,,
1132,Kostencomponent veralgemeniseert  Eigen bijdrage,,Generalization,,{98746714-07f9-4942-b7d1-096f9631f90f},,,,,,,,18022026-151638,,
1133,Primair inkomstencomponent veralgemeniseert Eigen bedrijf,,Generalization,,{e0a328b0-21ff-469d-912e-63465279b5a1},,,,,,,,18022026-151638,,
1134,Secundair inkomstencomponent veralgemeniseert Dertiende maand - eindejaarsuitkering,,Generalization,,{4ead37c5-f83b-423d-b51e-92a60e7fa2d9},,,,,,,,18022026-151638,,
1135,Primair inkomstencomponent veralgemeniseert Betaald werk,,Generalization,,{e0a328b0-21ff-469d-912e-63465279b5a1},,,,,,,,18022026-151638,,
1136,Kostencomponent veralgemeniseert  Beslag op inkomen,,Generalization,,{98746714-07f9-4942-b7d1-096f9631f90f},,,,,,,,18022026-151638,,
1137,Primair inkomstencomponent veralgemeniseert Ander inkomen,,Generalization,,{e0a328b0-21ff-469d-912e-63465279b5a1},,,,,,,,18022026-151638,,
1138,Primair inkomstencomponent veralgemeniseert Alimentatie,,Generalization,,{e0a328b0-21ff-469d-912e-63465279b5a1},,,,,,,,18022026-151638,,
1139,,,Generalization,,{9F4E12E4-B228-4931-AC83-1B1F60958A89},,,,specialization-relationship,ffaafacb-9aa0-4412-acc2-a5019b3dc17c,5011fe69-8832-47f9-9ba5-c68d53a95ecd,cd27cd50-1721-4870-a292-ea0f24d1ada4,18022026-151638,,
1140,,,Generalization,,{9DF5AC43-3673-4b9a-BB5E-6DCA7BE28835},,,,,,,,18022026-151638,,
1141,,,Generalization,nan,{16EB3936-03CB-4854-9CD8-9F0911EEA51B},nan,nan,nan,specialization-relationship,ec919182-7b12-4e44-ab42-8d37f92f56ab,17a0d019-c25e-4bba-ae64-f381da597376,6cc6afe6-e4c6-4e2b-a359-f278b23700db,18022026-151638,,
1142,,,Generalization,nan,{AF9534B0-7CBD-4061-9276-A7B6698B383A},nan,nan,nan,specialization-relationship,56f9305d-2e68-4c24-8386-01bafc980ff1,2a859087-fe7f-412a-b057-bf1e3f249a4c,e1371e07-969e-4a34-be81-0a23ffd541dd,18022026-151638,,
1143,,,Generalization,,{3D5CCB29-91E4-458e-8BCD-6741198E45B8},,,,,,,,18022026-151638,,
1144,,,Generalization,,{9DF5AC43-3673-4b9a-BB5E-6DCA7BE28835},,,,,,,,18022026-151638,,
1145,is een,,Generalization,,{9F4E12E4-B228-4931-AC83-1B1F60958A89},,,,,,,,18022026-151638,,
1146,,,Generalization,,{8E6BAEF8-1878-400f-9244-23575BD41EAB},,,,,,,,18022026-151638,,
1147,,,Generalization,,{9F4E12E4-B228-4931-AC83-1B1F60958A89},,,,specialization-relationship,6ece4a65-613c-4db9-a169-8de819ee0be8,c232f5e4-e589-4c91-9bf2-5649f41a10f0,cd27cd50-1721-4870-a292-ea0f24d1ada4,18022026-151638,,
1148,,,Generalization,,{3BBDD95F-6586-4591-BBD0-D04D1CF2801E},,,,specialization-relationship,a08400d6-6634-468d-bc95-c95deaddeb76,b0cd75ba-28f2-4950-bb79-6ceb662eb6fa,c232f5e4-e589-4c91-9bf2-5649f41a10f0,18022026-151638,,
1149,,,Generalization,,{EE5472C2-193E-4432-B175-78D6DF1D357B},,,,,,,,18022026-151638,,
1150,,,Generalization,,{EE5472C2-193E-4432-B175-78D6DF1D357B},,,,specialization-relationship,e5095095-93c7-4bef-8681-be6c96a4c2d7,3991c605-2abb-4185-b7ce-1adf5966e3c7,b0cd75ba-28f2-4950-bb79-6ceb662eb6fa,18022026-151638,,
1151,,,Generalization,nan,{A91E9C27-C4FA-4e1b-A4FF-8AE74ED9B7EB},nan,nan,nan,specialization-relationship,2bb41f94-9ca8-4928-81be-b0254f24db3b,7c5fd54e-88dd-4738-95ec-5164d6c6af35,ede48ca8-4854-44b2-b549-0827bebf56ab,18022026-151638,,
1152,,,Generalization,,{8E6BAEF8-1878-400f-9244-23575BD41EAB},,,,,,,,18022026-151638,,
1153,,,Generalization,nan,{8E6BAEF8-1878-400f-9244-23575BD41EAB},nan,nan,nan,specialization-relationship,5c20902a-c107-4171-aaba-f72a58ecdeb9,3545eb93-e19a-4b1f-b3f2-03b79b30b200,f14fa1cf-f2c7-4bd6-862d-28ff1616a882,18022026-151638,,
1154,,,Generalization,nan,{3D5CCB29-91E4-458e-8BCD-6741198E45B8},nan,nan,nan,specialization-relationship,e73ca771-3fc4-414e-bfb2-5a030b8ef4af,59d3efaa-a05f-477a-a271-49bac323939f,6eaed538-bcc5-4648-b0f2-4c5095b9f514,18022026-151638,,
1155,,,Generalization,nan,{BE5E10D0-FD83-4b0a-B5D2-4A7EE6B9C53B},nan,nan,nan,specialization-relationship,97e0507f-9b98-4373-8553-9be23eaea1f9,ca9df4ee-92e1-4c24-ace3-467d146a320e,a7a350a2-a9aa-4437-b67b-016fec0d048d,18022026-151638,,
1156,,,Generalization,nan,{BE5E10D0-FD83-4b0a-B5D2-4A7EE6B9C53B},nan,nan,nan,specialization-relationship,db9a18b8-eaa6-4e86-8593-9a092a74c361,cda4149f-f0a0-44d9-b893-25bcce04d20d,a7a350a2-a9aa-4437-b67b-016fec0d048d,18022026-151638,,
1157,,,Generalization,nan,{16EB3936-03CB-4854-9CD8-9F0911EEA51B},nan,nan,nan,specialization-relationship,28fddb57-72f6-42f8-94fe-8a9e5f5d9259,9a4512b0-6081-4f32-bec9-8f2b62e62761,6cc6afe6-e4c6-4e2b-a359-f278b23700db,18022026-151638,,
1158,,,Generalization,,{9DF5AC43-3673-4b9a-BB5E-6DCA7BE28835},,,,specialization-relationship,ef5485fe-3eb4-479b-8e69-e0064daad45b,baedc106-49fc-4fdc-9af2-cd5116319468,cad45b80-14d3-4a0c-a906-0c1614dc9570,18022026-151638,,
1159,,,Generalization,nan,{71A5C565-C2CC-495f-910A-76C199C6AF0E},nan,nan,nan,specialization-relationship,577185b4-76a3-4c56-aaf3-87ae5561509e,e963434a-50be-4619-b041-58689adc00de,9d218c7e-64e5-45e1-9bac-ec9f27d50fe3,18022026-151638,,
1160,,,Generalization,,{9DF5AC43-3673-4b9a-BB5E-6DCA7BE28835},,,,specialization-relationship,2a5e58e1-e80f-445a-a26b-67946e566f44,40c57f7c-2356-4c05-b22d-a2a8466dfebd,cad45b80-14d3-4a0c-a906-0c1614dc9570,18022026-151638,,
1161,,,Generalization,nan,{FF566C6B-077B-4914-8AF7-40EB1EDD388A},nan,nan,nan,specialization-relationship,c7e6fc36-78bd-41ea-bfad-51d07fc52b4f,f4766721-5a96-40f7-8441-9f21f18a9167,021bf2ce-98b1-4ca5-8785-4cc902b98f10,18022026-151638,,
1162,,,Generalization,,{9DF5AC43-3673-4b9a-BB5E-6DCA7BE28835},,,,specialization-relationship,ae864424-f67b-4682-834e-aa810cec6b83,02f467d4-ebca-47cc-9a06-ed4d635d4462,cad45b80-14d3-4a0c-a906-0c1614dc9570,18022026-151638,,
1163,,,Generalization,nan,{EA2D32A2-5ED5-45c8-AC33-57C35981B3BC},nan,nan,nan,specialization-relationship,3e2cfa5f-db0f-4f32-96c1-8ae996249ecc,06763d17-6faa-4c48-b068-e781b72993e0,25088983-e263-4879-8cbb-b699218df32c,18022026-151638,,
1164,,,Generalization,nan,{9F4E12E4-B228-4931-AC83-1B1F60958A89},nan,nan,nan,specialization-relationship,46e44335-2094-4670-8370-91ba121f66a6,36e81522-45dc-4859-a86a-92f9d1d879ba,cd27cd50-1721-4870-a292-ea0f24d1ada4,18022026-151638,,
1165,,,Generalization,,{9DF5AC43-3673-4b9a-BB5E-6DCA7BE28835},,,,specialization-relationship,aaef42f7-239d-40f6-a038-da3cb37005a8,0d7e9bb5-b865-4599-aa6d-6cac9fd2185b,cad45b80-14d3-4a0c-a906-0c1614dc9570,18022026-151638,,
1166,,,Generalization,,{9DF5AC43-3673-4b9a-BB5E-6DCA7BE28835},,,,specialization-relationship,502e2d98-cdca-4920-b8ff-d32c9fdba143,be17bc1c-f653-4b92-8f97-9e9219502be5,cad45b80-14d3-4a0c-a906-0c1614dc9570,18022026-151638,,
1167,,,Generalization,nan,{9F4E12E4-B228-4931-AC83-1B1F60958A89},nan,nan,nan,specialization-relationship,19b26630-6daa-4fbe-a80d-ec1067507e9e,b8e4973e-2137-4bc5-8dc0-60041201a8aa,cd27cd50-1721-4870-a292-ea0f24d1ada4,18022026-151638,,
1168,,,Generalization,nan,{3BBB3264-592A-4d8c-A741-C2A3C38E3932},nan,nan,nan,specialization-relationship,e9010516-7669-40c8-86f5-8db6551b69bc,3335a028-e7f5-44a7-9afc-a80ba0214eb6,36e81522-45dc-4859-a86a-92f9d1d879ba,18022026-151638,,
1169,,,Generalization,nan,{5641C50A-C0FA-4e71-B07B-26C7B1CE94ED},nan,nan,nan,specialization-relationship,07a3d390-7f60-4a1c-952b-738d78e44489,7b7d7585-b081-4bcc-a39e-cf6b3803799a,10eaa33f-03bf-42b4-9310-56add2cb5a7b,18022026-151638,,
1170,,,Generalization,nan,{71A5C565-C2CC-495f-910A-76C199C6AF0E},nan,nan,nan,specialization-relationship,6fb3bd36-6bdf-4ad9-8c2b-aad899749ff1,7b7d7585-b081-4bcc-a39e-cf6b3803799a,9d218c7e-64e5-45e1-9bac-ec9f27d50fe3,18022026-151638,,
1171,,,Generalization,nan,{3D5CCB29-91E4-458e-8BCD-6741198E45B8},nan,nan,nan,specialization-relationship,24c24564-36d8-4acf-945d-b6238f438e96,f2c26bb2-4c76-4b03-8ceb-6397b5a12ae8,6eaed538-bcc5-4648-b0f2-4c5095b9f514,18022026-151638,,
1172,,,Generalization,,{3D5CCB29-91E4-458e-8BCD-6741198E45B8},,,,,,,,18022026-151638,,
1173,,,Generalization,nan,{AF9534B0-7CBD-4061-9276-A7B6698B383A},nan,nan,nan,specialization-relationship,28464156-f551-406e-bc50-63f426d5f63e,91982611-d658-4c52-8869-0bbf87b487d3,e1371e07-969e-4a34-be81-0a23ffd541dd,18022026-151638,,
1174,,,Generalization,,{28A6F2AC-5AB1-4f25-8876-931152CA28E0},,,,,,,,18022026-151638,,
1175,,,Generalization,nan,{AF9534B0-7CBD-4061-9276-A7B6698B383A},nan,nan,nan,specialization-relationship,5a06ff14-4cab-49f9-b575-c87bc56a5735,e2ea124f-56ce-4614-9e32-0f13371a5ede,e1371e07-969e-4a34-be81-0a23ffd541dd,18022026-151638,,
1176,,,Generalization,nan,{B65280CD-3429-4966-AD2D-CB3EE76EE2E8},nan,nan,nan,specialization-relationship,0ca68b4f-a418-4676-80ee-23ca5391e4fd,e09e0c4d-1c6f-474b-8abc-7fd36f6fd699,1855a91d-d82d-4544-a51b-7110776a9de1,18022026-151638,,
1177,,,Generalization,nan,{66E2B5BA-44A0-4fde-AE33-E211EE4832C2},nan,nan,nan,specialization-relationship,4c98e9b5-a73c-4b27-bcbd-b7c6fce488d5,e623ef14-c4de-498b-9504-5bb6fa4ce0de,13ede1f8-bf63-4da6-abbd-cdc18b7ec39a,18022026-151638,,
1178,,,Generalization,nan,{EA7FE08E-34F7-45d2-BE2E-E4E3B8333BF3},nan,nan,nan,specialization-relationship,a19fc1ae-dffc-4899-a508-9119b5995b00,d3538832-c621-464d-adc3-3fdf7c6745af,113af80a-7e3e-41f6-8f79-8d0d48c4c257,18022026-151638,,
1179,,,Generalization,,{66E2B5BA-44A0-4fde-AE33-E211EE4832C2},,,,,,,,18022026-151638,,
1180,,,Generalization,nan,{B65280CD-3429-4966-AD2D-CB3EE76EE2E8},nan,nan,nan,specialization-relationship,982af149-5dc8-40da-953f-6c7079802125,aa2cb2d9-8482-473c-a5bf-c042cb39352a,1855a91d-d82d-4544-a51b-7110776a9de1,18022026-151638,,
1181,,,Generalization,nan,{16EB3936-03CB-4854-9CD8-9F0911EEA51B},nan,nan,nan,specialization-relationship,b527c5e3-8274-4c96-ba1f-ebec1fa84cb8,eb5a2808-d438-4299-b803-4495b819396b,6cc6afe6-e4c6-4e2b-a359-f278b23700db,18022026-151638,,
1182,,,Generalization,nan,{B65280CD-3429-4966-AD2D-CB3EE76EE2E8},nan,nan,nan,specialization-relationship,307627ff-c873-4edc-89d7-c41fb844a3e1,1bd77fef-f3da-40cc-b94f-e325b0781719,1855a91d-d82d-4544-a51b-7110776a9de1,18022026-151638,,
1183,,,Generalization,nan,{B65280CD-3429-4966-AD2D-CB3EE76EE2E8},nan,nan,nan,specialization-relationship,d21ec619-03a2-49bf-a8b8-47e188d92a5c,341c4296-ac61-426e-b1d8-668052c53ea9,1855a91d-d82d-4544-a51b-7110776a9de1,18022026-151638,,
1184,,,Generalization,nan,{B65280CD-3429-4966-AD2D-CB3EE76EE2E8},nan,nan,nan,specialization-relationship,e9d7df8a-2a46-4d77-96fe-2b4f325c10e3,3f048a6b-523c-4e8e-a581-0fcc089f1ec6,1855a91d-d82d-4544-a51b-7110776a9de1,18022026-151638,,
1185,,,Generalization,,{66E2B5BA-44A0-4fde-AE33-E211EE4832C2},,,,,,,,18022026-151638,,
1186,,,Generalization,nan,{8E6BAEF8-1878-400f-9244-23575BD41EAB},nan,nan,nan,specialization-relationship,b653823c-e340-4524-acac-915385916139,13ede1f8-bf63-4da6-abbd-cdc18b7ec39a,f14fa1cf-f2c7-4bd6-862d-28ff1616a882,18022026-151638,,
1187,,,Generalization,nan,{B60B8EF9-D1C0-4e36-BF9B-1C16F92518DD},nan,nan,nan,specialization-relationship,29029f13-1f2e-483d-8001-871b97d5a2ed,9f1dd63c-3407-460d-aef7-56cb6c3c20ad,b403d1ab-a0ee-4ca0-befa-01bbc54bf403,18022026-151638,,
1188,,,Generalization,nan,{B60B8EF9-D1C0-4e36-BF9B-1C16F92518DD},nan,nan,nan,specialization-relationship,7a67df5d-d0f5-4ea0-8b52-db12801fcb49,4b2cc303-de99-49c4-968f-836a71825814,b403d1ab-a0ee-4ca0-befa-01bbc54bf403,18022026-151638,,
1189,,,Generalization,nan,{27219A32-3B52-4f54-AA67-A972F4B7D9D0},nan,nan,nan,specialization-relationship,ce00af29-3686-4ae7-81f9-c5141947f83e,3aed2196-8ba9-4441-a27f-15a1f76d3fda,e5293eea-47b8-4091-8ac3-b28139a17c9f,18022026-151638,,
1190,,,Generalization,nan,{EA7FE08E-34F7-45d2-BE2E-E4E3B8333BF3},nan,nan,nan,specialization-relationship,bdf5a063-354c-4ef2-82c4-a51d203c7c05,59bf814b-1020-4906-978b-ca22af2eecc0,113af80a-7e3e-41f6-8f79-8d0d48c4c257,18022026-151638,,
1191,,,Generalization,,{8E6BAEF8-1878-400f-9244-23575BD41EAB},,,,specialization-relationship,3cf275b6-7e73-466f-9e18-b9d7cb076b5b,ee5a2678-e98b-44af-ae3f-f0c620a66681,f14fa1cf-f2c7-4bd6-862d-28ff1616a882,18022026-151638,,
1192,,,Generalization,,{8E6BAEF8-1878-400f-9244-23575BD41EAB},,,,specialization-relationship,26f5cd80-ca4b-4ebc-b2b2-75415c9fc04b,2856ae2a-1424-41ad-ab9c-0e166972fb2f,f14fa1cf-f2c7-4bd6-862d-28ff1616a882,18022026-151638,,
1193,,,Generalization,,{44B26957-BAA4-41c2-ABBF-CC1AC91D30D6},,,,,,,,18022026-151638,,
1194,,,Generalization,,{E9AEF0A9-11BC-4d2a-BC48-FB77F04EF9A6},,,,,,,,18022026-151638,,
1195,kan leiden tot,,Generalization,,{649EFD86-ED52-4293-8577-DBE5445845BF},kan leiden tot,,,specialization-relationship,534c1256-6f64-412d-9fde-5ca8d9d95ca9,0080f5e8-d0d2-4a34-816d-24c8ec6b185a,7d5124d4-f23d-432d-ad5a-dc7c1b0fac44,18022026-151638,,
1196,,,Generalization,,{8E6BAEF8-1878-400f-9244-23575BD41EAB},,,,specialization-relationship,6969929c-535d-4bdc-8b10-f654b1cd7eeb,44f31c7d-6347-4e52-a809-c48563f4b7f1,f14fa1cf-f2c7-4bd6-862d-28ff1616a882,18022026-151638,,
1197,,,Generalization,,{44B26957-BAA4-41c2-ABBF-CC1AC91D30D6},,,,,,,,18022026-151638,,
1198,,,Generalization,,{8E6BAEF8-1878-400f-9244-23575BD41EAB},,,,specialization-relationship,a7f33c43-f77c-4fda-b584-7225c684277d,f10ba880-2051-4fd8-8495-f34f1a617dc0,f14fa1cf-f2c7-4bd6-862d-28ff1616a882,18022026-151638,,
1199,,,Generalization,,{8E6BAEF8-1878-400f-9244-23575BD41EAB},,,,specialization-relationship,b8bf9d68-4e20-4662-b136-fa3a4bc3043e,51d717fc-7e1e-466e-92eb-58c3d8b225d7,f14fa1cf-f2c7-4bd6-862d-28ff1616a882,18022026-151638,,
1200,,,Generalization,,{9DF5AC43-3673-4b9a-BB5E-6DCA7BE28835},,,,,,,,18022026-151638,,
1201,,,Generalization,,{5641C50A-C0FA-4e71-B07B-26C7B1CE94ED},,,,specialization-relationship,b937f4d7-23bf-4789-bcb9-dbfd5c8221d7,f94b299a-c9eb-4bdb-82e7-5752360494cd,10eaa33f-03bf-42b4-9310-56add2cb5a7b,18022026-151638,,
1202,,,Generalization,,{E9AEF0A9-11BC-4d2a-BC48-FB77F04EF9A6},,,,,,,,18022026-151638,,
1203,,,Generalization,,{E9AEF0A9-11BC-4d2a-BC48-FB77F04EF9A6},,,,,,,,18022026-151638,,
1204,,,Generalization,nan,{CA19D17F-3EB7-459d-9883-16F0C0B5D35E},nan,nan,nan,specialization-relationship,f5f94646-0dd8-4c12-84dc-f4cc0fd95ff3,db373678-134a-4333-9d49-e86faf5ce531,c5e5f4f9-5bb6-4a9f-816b-e41abc770e86,18022026-151638,,
1205,,,Generalization,nan,{CA19D17F-3EB7-459d-9883-16F0C0B5D35E},nan,nan,nan,specialization-relationship,3d2a27da-4df0-42fd-a19d-0a74a3c20e63,d0eb8d8b-25c9-4eef-9dc6-4a773d8899a7,c5e5f4f9-5bb6-4a9f-816b-e41abc770e86,18022026-151638,,
1206,,,Generalization,,{649EFD86-ED52-4293-8577-DBE5445845BF},,,,,,,,18022026-151638,,
