,naam,definitie,uml-type,ggm-guid,ggm-source-guid,ggm-target-guid,toelichting,archimate-type,gemma-guid,gemma-source-guid,gemma-target-guid,datum-tijd-export
669,betreft,,Association,{E9EAACB4-682A-43eb-8CAA-E7536337D9AE},{E9AEF0A9-11BC-4d2a-BC48-FB77F04EF9A6},{91F9D39E-0322-42c6-AE7F-5027B36F3EC3},,,,,,25102023-07:53:00
670,,,Generalization,{FDD68DB0-FB3C-4f40-8EC3-63BF2C631DF1},{9775E778-DBF8-4122-94CE-551466B62F46},{91F9D39E-0322-42c6-AE7F-5027B36F3EC3},,,,,,25102023-07:53:00
671,,,Generalization,{C6F3271C-0734-4fd2-A249-992B73B21C9D},{3E9E08B7-574E-43dc-8D93-251BFA8F8D75},{91F9D39E-0322-42c6-AE7F-5027B36F3EC3},,,,,,25102023-07:53:00
672,,,Generalization,{957F380B-A0BF-4efe-AA4D-88328FB644A3},{31A87864-6CE0-4e93-A493-ECD0FBDD4461},{91F9D39E-0322-42c6-AE7F-5027B36F3EC3},,,,,,25102023-07:53:00
673,,,Generalization,{6AC7BD4C-F0F9-47df-A520-808635903CA5},{75E93FC5-3EF8-40b6-B170-ED5A2C36B354},{91F9D39E-0322-42c6-AE7F-5027B36F3EC3},,,,,,25102023-07:53:00
674,Ligt in,,Association,{B5D02A06-9EDB-422c-A107-D4BDB500D438},{120EA50B-B9A2-4869-A3BE-46931F631D33},{24BDA4BA-CFCC-4e3f-8305-671F4ED7C502},,,,,,25102023-07:53:00
675,Ligt in,,Association,{62D762C1-0619-4436-A35A-37EF3A010BE8},{BFE30E32-8CB9-4272-A559-9FB3FD74DACC},{24BDA4BA-CFCC-4e3f-8305-671F4ED7C502},,,,,,25102023-07:53:00
676,Ligt in,,Association,{FC710755-30A1-4382-ADFC-F6EEAF4DE383},{32A22BC6-89EC-44af-8D7D-79B12311AE2D},{24BDA4BA-CFCC-4e3f-8305-671F4ED7C502},,,,,,25102023-07:53:00
677,,,Association,{73F1A812-2546-41fb-AA71-88059724B1F5},{9DBACB9E-CE04-4fd6-AB16-2010C4C61B0A},{461EFCF0-E65E-4c7c-B44D-8F36C36FDCE4},,,,,,25102023-07:53:00
678,Maakt deel uit van,,Association,{03B513CB-774A-4ecf-899B-C168775FBD1C},{461EFCF0-E65E-4c7c-B44D-8F36C36FDCE4},{11595AD8-CE67-40dd-BDA9-489DC7D244ED},,,,,,25102023-07:53:00
679,is specialisatie van,,Generalization,{12BB6081-6817-4985-A5C7-5609A46F7627},{461EFCF0-E65E-4c7c-B44D-8F36C36FDCE4},{8A04280B-E0B4-4e36-B448-C99750393D0D},,,,,,25102023-07:53:00
680,is specialisatie van,,Generalization,{191EBD95-B9FF-4ad2-AD5B-2116F1A010E1},{86952BDA-ADF6-4ff0-B8C7-BA3AA889A40B},{8A04280B-E0B4-4e36-B448-C99750393D0D},,,,,,25102023-07:53:00
681,is specialisatie van,,Generalization,{5C7F4009-AC62-4a29-9530-94BCED16B754},{785E3B69-19DA-4952-84A8-592965B9229A},{8A04280B-E0B4-4e36-B448-C99750393D0D},,,,,,25102023-07:53:00
682,Ligt in,,Association,{BE45ABDD-36E0-496a-A91E-00404FBD5BDC},{BFE30E32-8CB9-4272-A559-9FB3FD74DACC},{38649FF6-88C6-437d-AF8E-A9023D55E16C},,,,,,25102023-07:53:00
683,Ligt in,,Association,{4D07451D-3D01-44ef-A953-BF6727EB0186},{24BDA4BA-CFCC-4e3f-8305-671F4ED7C502},{EA6F820F-C458-4b24-8055-5C2CC76F5904},,,,,,25102023-07:53:00
684,is overgegaan in,De nieuwe GEMEENTE waarin de GEMEENTE bij zijn opheffing c.q. na herindeling is overgegaan.,Association,{82776B18-BA57-4a96-94B7-564C96D364E5},{EA6F820F-C458-4b24-8055-5C2CC76F5904},{EA6F820F-C458-4b24-8055-5C2CC76F5904},<memo>,,,,,25102023-07:53:00
685,ligt in,De wijk waarin de buurt is gelegen.,Association,{2D684491-7079-4805-AC0F-906DCD61D5E8},{38649FF6-88C6-437d-AF8E-A9023D55E16C},{120EA50B-B9A2-4869-A3BE-46931F631D33},<memo>,,,,,25102023-07:53:00
686,Heeft als hoofdadres,,Association,{99C5ED4C-329B-43db-8A66-590333D7BA35},{8A04280B-E0B4-4e36-B448-C99750393D0D},{32A22BC6-89EC-44af-8D7D-79B12311AE2D},,,,,,25102023-07:53:00
687,Heeft als Nevenadres,,Association,{E8F07323-40F0-461d-A545-8C770787F3B2},{8A04280B-E0B4-4e36-B448-C99750393D0D},{32A22BC6-89EC-44af-8D7D-79B12311AE2D},,,,,,25102023-07:53:00
688,Ligt aan,,Association,{34F0EC28-CB38-4287-9F1F-10F93ADE6DB4},{32A22BC6-89EC-44af-8D7D-79B12311AE2D},{BFE30E32-8CB9-4272-A559-9FB3FD74DACC},,,,,,25102023-07:53:00
689,naam4,,Association,{476E7F9D-D7F2-4279-B35B-981DCDA389E0},{EF4E7B58-F178-4a4f-85C5-A5CD93747A36},{97EE5348-F06A-44cb-A792-7371CF5D2E53},<memo>,,,,,25102023-07:53:00
690,naam3,,Association,{EB1ECE1C-9867-46d8-B423-50862C0A344A},{EF4E7B58-F178-4a4f-85C5-A5CD93747A36},{23D170D0-917E-4873-A622-43214405AB3D},<memo>,,,,,25102023-07:53:00
691,naam2 (werkwoord),,Association,{18883E50-FEE4-4c26-A82E-28BB87F53C62},{DE4D6CAB-7798-46cd-AE1B-328684681323},{0799B0D1-5067-43e2-8A6F-48FB972225E5},<memo>,,,,,25102023-07:53:00
692,naam1 (werkwoord),,Association,{3F495D53-B1CF-4dda-A6CA-903B2ECC735F},{AE553F3F-B8B6-4bd2-A6A1-8051145C823B},{0799B0D1-5067-43e2-8A6F-48FB972225E5},<memo>,,,,,25102023-07:53:00
693,is specialisatie van,,Generalization,{CA4EDB07-778F-42c4-85ED-A5FE4AF8B21F},{AE553F3F-B8B6-4bd2-A6A1-8051145C823B},{889A7DC6-B389-4e02-BB53-CC0B2B5B0D91},,,,,,25102023-07:53:00
694,heeft betrekking op,,Association,{1A349697-B524-49b7-B513-DEC2BA5ACE19},{5DC6EA71-272C-4392-BA5E-5C97DC3CA9D9},{8C809341-AC60-4378-8BA0-0843E8C06AF3},,,,,,25102023-07:53:00
695,is belast met,Verwijzing naar het ZAKELIJK RECHT waarmee het onderhavige ZAKELIJK RECHT is belast.,Association,{BA508E5B-A499-4ff8-91A5-37368D6C0481},{8C809341-AC60-4378-8BA0-0843E8C06AF3},{8C809341-AC60-4378-8BA0-0843E8C06AF3},<memo>,,,,,25102023-07:53:00
696,heeft betrekking op,Een verwijzing naar het recht dat door een persoon wordt uitgeoefend op een kadastrale onroerende zaak.,Association,{37F7170A-15AE-4bf3-9042-193E6084A3E8},{2651D6E0-6AC8-43a8-A4F6-4706209BAC8E},{8C809341-AC60-4378-8BA0-0843E8C06AF3},<memo>,,,,,25102023-07:53:00
697,is ontstaan uit,,Association,{B236458D-84DF-4f68-A42A-50E754D9CBA3},{DCF0623A-694F-4b82-B615-F499F169C19A},{8C809341-AC60-4378-8BA0-0843E8C06AF3},,,,,,25102023-07:53:00
698,is betrokken bij,,Association,{F6CE3998-EF89-46c2-A99E-7D8F594782D5},{D46DA88A-F3EB-4c72-85DA-C0C4239289E2},{8C809341-AC60-4378-8BA0-0843E8C06AF3},,,,,,25102023-07:53:00
699,is beperkt tot,Verwijzing naar de TENAAMSTELLING waarop  het  ZAKELIJK RECHT beperking  heeft.,Association,{F9F7F2FF-30E9-49b4-B5B6-9B4FB86E8500},{8C809341-AC60-4378-8BA0-0843E8C06AF3},{2651D6E0-6AC8-43a8-A4F6-4706209BAC8E},<memo>,,,,,25102023-07:53:00
700,bezwaart,De TENAAMSTELLING waarop een ZEKERHEIDSRECHT rust.,Association,{318C7F68-3C41-4539-981A-F0204B8BBE28},{3397A5B5-E789-46e6-8559-C528EA55F830},{2651D6E0-6AC8-43a8-A4F6-4706209BAC8E},<memo>,,,,,25102023-07:53:00
701,heeft,,Association,{A1F4ED3F-AB5A-47b2-A1E8-F24FB4DCF6FC},{9DF5AC43-3673-4b9a-BB5E-6DCA7BE28835},{2651D6E0-6AC8-43a8-A4F6-4706209BAC8E},,,,,,25102023-07:53:00
702,is voor,De aan het WOZ-OBJECT gerelateerde WOZ-WAARDEn,Association,{A4DEBE31-2675-4c3c-8F18-30059602F874},{7C387F42-EC1A-4a78-B09B-533AAB03C0C2},{CB7BA76D-0793-4d5a-9596-533C5BC56BBF},<memo>,,,,,25102023-07:53:00
703,is onderdeel van,De unieke aanduidingen van de WOZ-DEELOBJECTen waaruit het WOZ-OBJECT bestaat.,Association,{9BC2535C-F097-4ac5-BEFF-F5AEC06A5774},{EEC30588-0E12-41c9-977E-C885A0A7EDC3},{CB7BA76D-0793-4d5a-9596-533C5BC56BBF},<memo>,,,,,25102023-07:53:00
704,heeft,,Association,{F2BB0B84-CC53-4d49-8F47-BF8032EF63DB},{0B3F8A89-F21E-4bea-9620-8D6713AB632C},{CB7BA76D-0793-4d5a-9596-533C5BC56BBF},,,,,,25102023-07:53:00
705,bestaat uit,"De unieke aanduiding van het BENOEMD OBJECT dat geheel of
gedeeltelijk deel uitmaakt van het WOZ-DEELOBJECT.",Association,{6AA6B25C-3D9B-4338-90DB-A098EBC3D7DF},{EEC30588-0E12-41c9-977E-C885A0A7EDC3},{3E9E08B7-574E-43dc-8D93-251BFA8F8D75},<memo>,,,,,25102023-07:53:00
706,heeft hoofdlocatie in of op,Het BENOEMD OBJECT waarin of waarop zich (het gedeelte van) de VESTIGING bevindt dat beschouwd wordt als hoofdlocatie voor de uitvoering van de activiteiten van deze VESTIGING,Association,{4A73BBFA-80FE-417c-A59A-81915FFD7BD1},{B60B8EF9-D1C0-4e36-BF9B-1C16F92518DD},{3E9E08B7-574E-43dc-8D93-251BFA8F8D75},<memo>,,,,,25102023-07:53:00
707,heeft nevenlocatie in of op,De BENOEMDe OBJECTen waarin zich de gedeelten van een VESTIGING bevinden die niet beschouwd worden als hoofdlocatie voor de uitvoering van de activiteiten van deze VESTIGING.,Association,{12085260-E4B0-4852-9F69-FF79A2FB9E67},{B60B8EF9-D1C0-4e36-BF9B-1C16F92518DD},{3E9E08B7-574E-43dc-8D93-251BFA8F8D75},<memo>,,,,,25102023-07:53:00
708,is specialisatie van,,Generalization,{CBFBC098-828D-42e9-8450-3A17680001B6},{752621CC-D5CA-4f4c-A937-AF6C84E6ADED},{3E9E08B7-574E-43dc-8D93-251BFA8F8D75},,,,,,25102023-07:53:00
709,is ontstaan uit / overgegaan in,De verwijzing naar vervallen BENOEMD(e) OBJECT(en) waaruit het BENOEMD OBJECT is ontstaan en naar BENOEMD(e) OBJECT (en) waarin een vervallen BENOEMD OBJECT is overgegaan.,Association,{9A56AD9F-136A-485a-93B1-7137FCC39416},{3E9E08B7-574E-43dc-8D93-251BFA8F8D75},{3E9E08B7-574E-43dc-8D93-251BFA8F8D75},<memo>,,,,,25102023-07:53:00
710,heeft benoemd object,,Association,{0D455136-E7F3-45b9-856F-99BD1C12F7EF},{049E7FD0-D515-4057-9C87-A09980C5DE6A},{3E9E08B7-574E-43dc-8D93-251BFA8F8D75},,,,,,25102023-07:53:00
711,is specialisatie van,,Generalization,{8B8B4F3A-C2D4-4d90-9F6B-CF12DDCDF029},{73F1C4A1-481E-4052-A372-1A0895ED1295},{3E9E08B7-574E-43dc-8D93-251BFA8F8D75},,,,,,25102023-07:53:00
712,is ontbonden in,"De woonplaats van een door het bevoegde gemeentelijk orgaan als zodanig aangewezen gedeelte van het gemeentelijk grondgebied waar het huwelijk is ontbonden, dan wel het geregistreerd partnerschap is beëindigd. ",Association,{9C3FAABF-FF65-4d81-9E7B-D0A78B5A910B},{10E7F112-407D-4099-9CC7-F6B53DD094BF},{039AFF88-F5F7-4c1a-B7E4-1BDFC495F67A},<memo>,,,,,25102023-07:53:00
713,heeft plaatsgevonden in,De naam van een door het bevoegde gemeentelijk orgaan als zodanig aangewezen gedeelte van het gemeentelijk grondgebied waar de persoon is overleden. ,Association,{7E3CD65C-48E2-4879-B654-AA2E4CA0503F},{26BCBA8B-C96C-4fc1-8CC3-40698E0FB71E},{039AFF88-F5F7-4c1a-B7E4-1BDFC495F67A},<memo>,,,,,25102023-07:53:00
714,verblijft op locatie in,,Association,{6D6C36DB-48B6-474e-B234-25D02A6F8D33},{E5E010C2-C1F3-4986-AA9A-C71C19263606},{039AFF88-F5F7-4c1a-B7E4-1BDFC495F67A},<memo>,,,,,25102023-07:53:00
715,heeft als correspondentieadres postadres in,De woonplaats die behoort bij het postadres van het SUBJECT,Association,{2A3BF217-F7B1-422a-9EAE-8EBB4422E5F2},{990C2EBD-AB9B-4f3f-AFF0-18BA11A552DA},{039AFF88-F5F7-4c1a-B7E4-1BDFC495F67A},<memo>,,,,,25102023-07:53:00
716,heeft plaatsgevonden in ,,Association,{1A737C50-784B-4d5b-B971-2FA03EBACB2C},{C9DD308F-7EA7-4c1a-BC7D-68077692C113},{039AFF88-F5F7-4c1a-B7E4-1BDFC495F67A},<memo>,,,,,25102023-07:53:00
717,is gesloten/aangegaan in ,De naam van een door het bevoegde gemeentelijk orgaan als zodanig aangewezen gedeelte van het gemeentelijk grondgebied waar het huwelijk is gesloten of het geregistreerd partnerschap is aangegaan.,Association,{F8489A80-C576-4766-910C-C5770F526B92},{28A0D7C0-DABF-403b-B263-22F424032A28},{039AFF88-F5F7-4c1a-B7E4-1BDFC495F67A},<memo>,,,,,25102023-07:53:00
718,ligt in,Unieke aanduiding van de woonplaats waarbinnen een OPENBARE RUIMTE is gelegen.,Association,{A74A6822-8290-4666-B395-5571E73EF773},{FB13857C-C695-4b53-8060-BACFA0E16950},{039AFF88-F5F7-4c1a-B7E4-1BDFC495F67A},<memo>,,,,,25102023-07:53:00
719,ligt in,"De unieke aanduiding van de WOONPLAATS waarbinnen het object, waaraan de ADRESSEERBAAR OBJECT AANDUIDING is toegekend, is gelegen.",Association,{08EA443E-3F28-4a10-B0DB-D9BBB6B1B38C},{31A87864-6CE0-4e93-A493-ECD0FBDD4461},{039AFF88-F5F7-4c1a-B7E4-1BDFC495F67A},<memo>,,,,,25102023-07:53:00
720,verblijft op,De STANDPLAATS behorende bij het woonadres van de persoon,Association,{3DFCCBD6-B0BB-4299-B67B-978A0FC90E27},{E5E010C2-C1F3-4986-AA9A-C71C19263606},{B1C6CA45-49C9-45f0-8B14-A721AD505C50},<memo>,,,,,25102023-07:53:00
721,is,,Association,{98745F83-6621-4255-BA46-4A280FE34F0D},{91F9D39E-0322-42c6-AE7F-5027B36F3EC3},{B1C6CA45-49C9-45f0-8B14-A721AD505C50},,,,,,25102023-07:53:00
722,is ingeschreven op,De NUMMERAANDUIDING bij het ADRESSEERBAAR OBJECT waarin de INGESCHREVEN NATUURLIJK PERSOON verblijft en die hij/zij gekozen heeft als inschrijvingsadres.,Association,{3F23A45A-85D5-41da-AC81-926674F1F3D0},{E5E010C2-C1F3-4986-AA9A-C71C19263606},{BA35A5E2-5A1D-4328-91CD-D51694ED5FBA},<memo>,,,,,25102023-07:53:00
723,is specialisatie van,,Generalization,{C5E850E0-1018-4d64-8F3C-55C4E3055752},{A33151CE-37B2-4026-B0AF-B541687B5B7C},{BA35A5E2-5A1D-4328-91CD-D51694ED5FBA},,,,,,25102023-07:53:00
724,is specialisatie van,,Generalization,{1924E3C8-8437-4fe3-BAB2-AEAFF7234917},{7CDF37D9-26D7-46a5-9CF3-392601BDCECA},{BA35A5E2-5A1D-4328-91CD-D51694ED5FBA},,,,,,25102023-07:53:00
725,heeft als hoofdadres,De unieke aanduiding van de Nummeraanduiding die in het kader van de Basisregistratie Adressen en Gebouwen is aangemerkt als het hoofdadres van een adresseerbaar object.,Association,{293514AA-9A4B-445c-8F4C-7F85C924AFB8},{31A87864-6CE0-4e93-A493-ECD0FBDD4461},{BA35A5E2-5A1D-4328-91CD-D51694ED5FBA},,,,,,25102023-07:53:00
726,heeft als nevenadres,,Association,{D23F2649-1EAC-4e38-AE5D-ADA51D334AC9},{31A87864-6CE0-4e93-A493-ECD0FBDD4461},{BA35A5E2-5A1D-4328-91CD-D51694ED5FBA},,,,,,25102023-07:53:00
727,is specialisatie van,,Generalization,{78471D18-5B5A-41e8-9981-09DAA2E2DDD8},{B1C6CA45-49C9-45f0-8B14-A721AD505C50},{BA35A5E2-5A1D-4328-91CD-D51694ED5FBA},,,,,,25102023-07:53:00
728,is specialisatie van,,Generalization,{479990C6-8BA2-46e4-A463-07A39FF52D05},{F4978264-32A5-4e70-97A8-D142B64400A8},{BA35A5E2-5A1D-4328-91CD-D51694ED5FBA},,,,,,25102023-07:53:00
729,verblijft op,De LIGPLAATS behorende bij het woonadres van de persoon,Association,{ED2066DB-E293-4345-84CC-06CCC46A2791},{E5E010C2-C1F3-4986-AA9A-C71C19263606},{F4978264-32A5-4e70-97A8-D142B64400A8},<memo>,,,,,25102023-07:53:00
730,is,,Association,{ACC89638-0162-4bf4-856A-F48A6CDBFA48},{91F9D39E-0322-42c6-AE7F-5027B36F3EC3},{F4978264-32A5-4e70-97A8-D142B64400A8},,,,,,25102023-07:53:00
731,betreft,,Association,{57DDEB5B-14C5-427e-AA0F-F730E65A4D0A},{999725EE-737F-410e-906B-9865EBED3597},{9B0F3F8B-B79B-46f7-BF81-96E4C63B9AC2},,,,,,25102023-07:53:00
732,,,Association,{12D8EF33-4A95-476f-9F69-53BC6DB46972},{B60B8EF9-D1C0-4e36-BF9B-1C16F92518DD},{EAD40DDC-9904-4cde-BE9B-2100268E71B7},,,,,,25102023-07:53:00
733,heeft,,Association,{F8E8F7C2-352B-4da4-A2CE-D66ADA9928FA},{B60B8EF9-D1C0-4e36-BF9B-1C16F92518DD},{EB35F5B8-9289-49cc-8DF4-8BD20EC662A9},,,,,,25102023-07:53:00
734,betreft uitoefening van activiteiten door,De MAATSCHAPPELIJKE ACTIVITEIT die activiteiten uitoefent voor een VESTIGING ,Association,{58004512-4FFD-40af-B10A-D73656A9E4FE},{B60B8EF9-D1C0-4e36-BF9B-1C16F92518DD},{3DC85114-5C3F-4930-B98B-6EB6ED71FC2E},<memo>,,,,,25102023-07:53:00
735,is hoofdvestiging van,De door de MAATSCHAPPELIJKE ACTIVITEIT aangemerkte VESTIGING als hoofdvestiging.,Association,{E885D25B-BCD8-411c-B1D5-11DF58BEF6F2},{B60B8EF9-D1C0-4e36-BF9B-1C16F92518DD},{3DC85114-5C3F-4930-B98B-6EB6ED71FC2E},<memo>,,,,,25102023-07:53:00
736,is,,Association,{012E0E79-E6CE-4524-8869-650547508733},{91F9D39E-0322-42c6-AE7F-5027B36F3EC3},{3DC85114-5C3F-4930-B98B-6EB6ED71FC2E},,,,,,25102023-07:53:00
737,heeft als locatie-adres,De ADRESSEERBAAR OBJECT AANDUIDING bij het BENOEMD OBJECT waarin de VESTIGING (één van) haar lokatie(s) heeft en die bij inschrijving gekozen is als vestigingssadres.,Association,{EC366E53-F18A-4208-AAFD-A255250D2F6A},{B60B8EF9-D1C0-4e36-BF9B-1C16F92518DD},{31A87864-6CE0-4e93-A493-ECD0FBDD4461},<memo>,,,,,25102023-07:53:00
738,heeft als adres,,Association,{BEDA1555-5770-4493-A32F-FDA62195CB59},{AF9534B0-7CBD-4061-9276-A7B6698B383A},{31A87864-6CE0-4e93-A493-ECD0FBDD4461},,,,,,25102023-07:53:00
739,verwijst naar,,Association,{32FA776A-90D3-48ea-9638-FB8AECBEDF16},{C14C1D0E-2EE3-4d79-B7AB-BC0B7686FEF4},{31A87864-6CE0-4e93-A493-ECD0FBDD4461},,,,,,25102023-07:53:00
740,,,Association,{A152F8E6-989C-4a51-8D83-A7FBE21305DE},{3015DCE3-7C05-4160-A717-533553258C15},{31A87864-6CE0-4e93-A493-ECD0FBDD4461},,,,,,25102023-07:53:00
741,is specialisatie van,,Generalization,{047ABA8C-E1FC-48df-93A3-F4B03F34650F},{7B33EB93-BAD8-4b36-90A1-B3909415EDC3},{31A87864-6CE0-4e93-A493-ECD0FBDD4461},,,,,,25102023-07:53:00
742,,,Generalization,{D6C938D2-42AB-4780-884E-97918389B624},{46386087-923F-402e-BB6B-6DE39D73349A},{31A87864-6CE0-4e93-A493-ECD0FBDD4461},,,,,,25102023-07:53:00
743,,,Association,{9A98973C-5B7F-4f67-8355-381743471AB4},{2651D6E0-6AC8-43a8-A4F6-4706209BAC8E},{755B80B2-6522-4c58-A998-D3F00859FE78},,,,,,25102023-07:53:00
744,betrokkenen,,Association,{B09220C0-32E3-49c3-8743-A349EC1DBEEC},{9DF5AC43-3673-4b9a-BB5E-6DCA7BE28835},{5DC6EA71-272C-4392-BA5E-5C97DC3CA9D9},,,,,,25102023-07:53:00
745,heeft,,Association,{2393270E-EFBE-40d2-AC3F-A7F8A4854537},{9DF5AC43-3673-4b9a-BB5E-6DCA7BE28835},{3E5B2877-D6CC-487e-BD79-042E32D17550},,,,,,25102023-07:53:00
746,aanvrager,,Association,{176C6ED9-F8E3-47a7-8AB2-744F8B7DAB70},{9DF5AC43-3673-4b9a-BB5E-6DCA7BE28835},{FD701A55-6865-44aa-9A73-C46E02481796},,,,,,25102023-07:53:00
747,aanvrager,,Association,{AF1FA711-126D-491b-A50B-0A3FD50E6EC0},{16EB3936-03CB-4854-9CD8-9F0911EEA51B},{FD701A55-6865-44aa-9A73-C46E02481796},,,,,,25102023-07:53:00
748,gaat over,,Association,{F25E2F97-F385-4f6f-9D5F-9BE78A352254},{8F1A719D-C89A-4194-8FF4-1F3E0F174D3D},{FD701A55-6865-44aa-9A73-C46E02481796},,,,,,25102023-07:53:00
749,betreft,,Association,{09E8842D-14B1-4275-A63F-92A4AA214791},{26C0D33A-B15A-4256-A5BF-5382A4E03539},{FD701A55-6865-44aa-9A73-C46E02481796},,,,,,25102023-07:53:00
750,betreft,,Association,{4DE143AC-298B-4ebd-BAA9-A19FCD1E9907},{F8BD6D83-D3F8-4dd3-B12E-22A991D1A0A2},{FD701A55-6865-44aa-9A73-C46E02481796},,,,,,25102023-07:53:00
751,projectleider,,Association,{BA3AE829-7C81-4f2b-B193-0F231A57B923},{9DF5AC43-3673-4b9a-BB5E-6DCA7BE28835},{20CA8283-CE99-455c-BF4D-EAE3DF41AE5B},,,,,,25102023-07:53:00
752,heeft,,Association,{8FD88F5F-A73E-4e67-A11A-D06E0AE70055},{FD701A55-6865-44aa-9A73-C46E02481796},{20CA8283-CE99-455c-BF4D-EAE3DF41AE5B},,,,,,25102023-07:53:00
753,heeft,,Association,{4911DA73-BAD4-4ab5-BFBD-964A47E22378},{9DF5AC43-3673-4b9a-BB5E-6DCA7BE28835},{E71DC5EC-EEEB-4d27-A3C1-B46FD34AD41B},,,,,,25102023-07:53:00
754,heeft,,Association,{0A687C58-657E-43da-89AA-E9165EC861EA},{CB7BA76D-0793-4d5a-9596-533C5BC56BBF},{E71DC5EC-EEEB-4d27-A3C1-B46FD34AD41B},,,,,,25102023-07:53:00
755,heeft,,Association,{DCEBD762-19C5-4cdf-B69F-EF03366FAFF9},{9DF5AC43-3673-4b9a-BB5E-6DCA7BE28835},{3EA09322-144A-407d-86C4-FCC8C041C826},,,,,,25102023-07:53:00
756,heeft,,Association,{B9AF179F-CA5C-4aa9-87C8-DE0731990450},{28A6F2AC-5AB1-4f25-8876-931152CA28E0},{3EA09322-144A-407d-86C4-FCC8C041C826},,,,,,25102023-07:53:00
757,,,Association,{2D280C13-8500-442f-AF10-A00A20F088F9},{B0EA89D8-EE32-410b-B683-8CA937E5009D},{2F658B5B-1B89-437e-8EAD-FD544FD62A0A},,,,,,25102023-07:53:00
758,,,Generalization,{C100DC65-72B4-4f96-8B62-E3C793158C14},{B0EA89D8-EE32-410b-B683-8CA937E5009D},{05B355EF-39EA-4bfb-B1F3-AB31841C986E},,,,,,25102023-07:53:00
759,,,Generalization,{0B8709DD-EF89-4a38-A5E5-067251CFC06C},{A637379F-6E1D-47aa-AE75-3E22FE0DC814},{05B355EF-39EA-4bfb-B1F3-AB31841C986E},,,,,,25102023-07:53:00
760,,,Generalization,{6173C134-23ED-499e-8ACA-21C19208FF27},{1DA7BC25-CF02-4161-B9A2-DE0BE27C5254},{05B355EF-39EA-4bfb-B1F3-AB31841C986E},,,,,,25102023-07:53:00
761,,,Generalization,{8952F14F-4312-40da-928B-ED542F59DD78},{CFA3D54E-C8E0-4559-9475-29D31AF2DECD},{05B355EF-39EA-4bfb-B1F3-AB31841C986E},,,,,,25102023-07:53:00
762,,,Generalization,{69660993-1D9F-49c4-A6B9-FD11D38CABAE},{2EC96974-F21E-4bdb-AF4D-30D7091F5645},{05B355EF-39EA-4bfb-B1F3-AB31841C986E},,,,,,25102023-07:53:00
763,,,Generalization,{6FA82D98-A096-4921-9A84-C39D221F38C3},{B8F44180-1F2A-4bbc-8E17-6C472111A92B},{05B355EF-39EA-4bfb-B1F3-AB31841C986E},,,,,,25102023-07:53:00
764,,,Generalization,{43866694-84AB-49e1-90D4-E5806AFB7D53},{26D1113F-F7B3-4bdd-9AAE-EA14CC9F3C3F},{05B355EF-39EA-4bfb-B1F3-AB31841C986E},,,,,,25102023-07:53:00
765,,,Generalization,{413978A5-D87D-4e6e-8194-E1B2CE7F24B1},{9B0F3F8B-B79B-46f7-BF81-96E4C63B9AC2},{05B355EF-39EA-4bfb-B1F3-AB31841C986E},,,,,,25102023-07:53:00
766,,,Generalization,{A47990EE-49A8-4ba9-918C-F481D0B8A42E},{FD0B5F4D-AE9B-47bd-8C60-031D21AC24B1},{05B355EF-39EA-4bfb-B1F3-AB31841C986E},,,,,,25102023-07:53:00
767,,,Generalization,{18A690F5-109B-4cf9-A900-3E4255DD11F1},{9980DF6D-0C86-4039-8400-C54DAC77FB79},{05B355EF-39EA-4bfb-B1F3-AB31841C986E},,,,,,25102023-07:53:00
768,,,Generalization,{A7040D4F-E029-4d98-B4D2-F78459F235A3},{EE07AE43-1825-4377-9984-9636AB015C11},{05B355EF-39EA-4bfb-B1F3-AB31841C986E},,,,,,25102023-07:53:00
769,,,Generalization,{FF4765DC-2B16-460d-90DE-9BA678CD7A6B},{EC57B722-D4B4-42d2-AF3C-31E085C63EBB},{05B355EF-39EA-4bfb-B1F3-AB31841C986E},,,,,,25102023-07:53:00
770,,,Generalization,{5308E27E-ED55-47c3-92C0-F86341BFE31C},{2E45A5F3-A685-48c5-98D4-794BE382891E},{05B355EF-39EA-4bfb-B1F3-AB31841C986E},,,,,,25102023-07:53:00
771,,,Generalization,{8F9CEDA7-C9E9-4b32-A228-261CB649FA21},{F55A5977-7E3B-4cf4-B8D1-CFCEECA0DEA1},{05B355EF-39EA-4bfb-B1F3-AB31841C986E},,,,,,25102023-07:53:00
772,,,Generalization,{AE46AF7C-D5C6-4393-86DF-5416130D6B81},{7B92809F-CFAE-4be8-BE3A-4E4B94E83F52},{05B355EF-39EA-4bfb-B1F3-AB31841C986E},,,,,,25102023-07:53:00
773,,,Generalization,{9DC3B3BB-6AC9-4480-9431-64CD580CAC2B},{C32F1546-F793-4f13-91A4-2047E6DE6E91},{05B355EF-39EA-4bfb-B1F3-AB31841C986E},,,,,,25102023-07:53:00
774,,,Generalization,{BB212454-AE7B-4cde-B9C4-06FA9D820D3B},{4DA0EB59-963C-4558-B763-44F542BC8D89},{05B355EF-39EA-4bfb-B1F3-AB31841C986E},,,,,,25102023-07:53:00
775,,,Generalization,{D790BE63-A59E-458d-ACD8-3DDC670A183C},{6FDC646C-F9E2-4610-8FFE-1ECFA99FFBD7},{05B355EF-39EA-4bfb-B1F3-AB31841C986E},,,,,,25102023-07:53:00
