nr,GGM-naam,GGM-definitie,GGM-uml-type,GGM-synoniemen,GGM-guid,GGM-bron,domein-iv3,domein-dcat,domein-gemma,GEMMA-naam,GEMMA-definitie,GEMMA-toelichting,GEMMA-synoniemen,GEMMA-bron,GEMMA-URL,GEMMA-alternate-name,GEMMA-guid,GEMMA-type,datum-tijd-export,GGM-toelichting
529,Vacature,Een arbeidsplaats binnen een bedrijf of organisatie die nog gevuld dient te worden door werkzoekenden.,Class,,{DC978807-5F36-4148-B816-D6886D026DD8},,HR,,,Vacature,Een arbeidsplaats binnen een bedrijf of organisatie die nog gevuld dient te worden door werkzoekenden.,,,,https://gemmaonline.nl/index.php/GEMMA/id-bd6c1561-9387-409b-a16b-99e79492ad3d,,bd6c1561-9387-409b-a16b-99e79492ad3d,business-object,10122024-112046,
530,Verlof,"Een periode waarin iemand toestemming heeft om iets te doen, in het bijzonder om afwezig te zijn.",Class,,{D04135BF-C2F0-46dd-B332-F1BE36C358EF},,HR,,,Verlof,"Een periode waarin iemand toestemming heeft om iets te doen, in het bijzonder om afwezig te zijn.",,,,https://gemmaonline.nl/index.php/GEMMA/id-9ba143bc-5214-4998-9041-b3dc1c22fe77,,9ba143bc-5214-4998-9041-b3dc1c22fe77,business-object,10122024-112046,
531,Verlofsoort,Typering van verlof,Class,,{ED741EE1-E773-40e3-B0E6-8D9886EB792F},,HR,,,,,,,,,,,,10122024-112046,
532,Verzuim,Een afwezigheid van een werknemer van werk.,Class,,{610B18E6-B675-4cc0-A883-BAB9D384C668},,HR,,,Verzuim,Een afwezigheid van een werknemer van werk.,,,,https://gemmaonline.nl/index.php/GEMMA/id-c024eb06-53f7-4793-91d6-6e249ee119dc,,c024eb06-53f7-4793-91d6-6e249ee119dc,business-object,10122024-112046,
533,Verzuimsoort,Typologie van verzuim,Class,,{45900108-585D-45ec-A042-BF4928B7F6DC},,HR,,,,,,,,,,,,10122024-112046,
534,Werknemer,De contractuele wederpartij van de werkgever bij de arbeidsovereenkomst.,Class,,{BBBB63AC-B546-409b-B6D4-53DB561253B7},,HR,,,Werknemer,De contractuele wederpartij van de werkgever bij de arbeidsovereenkomst.,,,,https://gemmaonline.nl/index.php/GEMMA/id-8c200706-b80b-44f7-9928-bec39e0db21f,,8c200706-b80b-44f7-9928-bec39e0db21f,business-object,10122024-112046,
535,Aanbesteding,"Kan een (enkel of meervoudige) onderhandse aanbesteding, of een nationale of Europese aanbesteding ",Class,,{44EC6082-2682-43c7-A52E-0AD05B06A046},,Inkoop,,,Aanbesteding,"Kan een (enkel of meervoudige) onderhandse aanbesteding, of een nationale of Europese aanbesteding",,,,https://gemmaonline.nl/index.php/GEMMA/id-bc6f065d-05c9-454d-a18d-1c0c2a2dfe15,,bc6f065d-05c9-454d-a18d-1c0c2a2dfe15,business-object,10122024-112046,
536,Aanbesteding Inhuur,Aanbesteding voor inhuur van personen of diensten,Class,,{01D90490-C76A-444a-BFCE-355AFC5FB012},,Inkoop,,,AanbestedingInhuur,Aanbesteding voor inhuur van personen of diensten,,,,https://gemmaonline.nl/index.php/GEMMA/id-686c0af1-67b2-42a4-8690-060705617c13,,686c0af1-67b2-42a4-8690-060705617c13,business-object,10122024-112046,
537,Aankondiging,Aankondiging van een Nationale of Europese aanbesteding,Class,"Kennisgeving, Bekendmaking",{BB135B0E-A2C2-4681-BD91-30863F8B3D70},,Inkoop,,,Aankondiging,Aankondiging van een Nationale of Europese aanbesteding,,"Kennisgeving, Bekendmaking",,https://gemmaonline.nl/index.php/GEMMA/id-11a5fd2d-0237-4e70-b859-d1e26456553b,,11a5fd2d-0237-4e70-b859-d1e26456553b,business-object,10122024-112046,
538,Aanvraag Inkooporder,het betreft hier het formulier 'Aanvraag Inkooporder',Class,,{33E5EA10-F43A-4966-B9C1-875F0E2C1B52},,Inkoop,,,AanvraagInkooporder,het betreft hier het formulier 'Aanvraag Inkooporder',,,,https://gemmaonline.nl/index.php/GEMMA/id-8d9233d7-dfb9-4b87-bab2-61631a632f95,,8d9233d7-dfb9-4b87-bab2-61631a632f95,business-object,10122024-112046,
539,Categorie,Categorie waarop leveranciers zich voor de levering van personeel voor kunnen kwalificeren,Class,,{6CA060D0-C5AC-4b50-8B64-00DCAEA7EF48},,Inkoop,,,,,,,,,,,,10122024-112046,
540,Contract,Bindende overeenkomst,Class,,{9FBF9FB8-B28D-4733-8443-607B8498F446},,Inkoop,,,Contract,Bindende overeenkomst,,,,https://gemmaonline.nl/index.php/GEMMA/id-f96af00f-2933-42d0-aacf-58ccb4a0ef52,,f96af00f-2933-42d0-aacf-58ccb4a0ef52,business-object,10122024-112046,
541,CPV-code,"De Common Procurement Vocabulary (CPV-codes) is een gemeenschappelijke woordenlijst van de EU, alle mogelijke soorten overheidsopdrachten voor diensten, leveringen en werken hebben een eigen code gekregen. Aanbestedende diensten moeten bij Europese aanbestedingen dit classificatiesysteem toepassen.",Class,,{6A4CF470-3B0E-4141-9DB6-C9E8A525CB49},,Inkoop,,,CPVCode,"De Common Procurement Vocabulary (CPV-codes) is een gemeenschappelijke woordenlijst van de EU, alle mogelijke soorten overheidsopdrachten voor diensten, leveringen en werken hebben een eigen code gekregen. Aanbestedende diensten moeten bij Europese aanbestedingen dit classificatiesysteem toepassen.",,,,https://gemmaonline.nl/index.php/GEMMA/id-b6c26d6b-c773-4b50-ba03-a8463f23889a,,b6c26d6b-c773-4b50-ba03-a8463f23889a,business-object,10122024-112046,
542,FormulierInhuur,Formulier ten behoeve van inhuur personeel,Class,,{B598FF22-CDD0-486f-B528-99421D0FA608},,Inkoop,,,,,,,,,,,,10122024-112046,
543,FormulierVerlengingInhuur,Formulier ten behoeve van verlenging inhuur personeel,Class,,{1D87490A-9F07-424f-BE6F-5E9C11376B05},,Inkoop,,,,,,,,,,,,10122024-112046,
544,Gunning,"Gunning van een (enkel of meervoudige) onderhandse aanbesteding, of een nationale of Europese aanbesteding 
Of voor levering personeel",Class,,{3FB9B466-D147-42d7-99D1-2D14A007D16C},,Inkoop,,,Gunning,"Gunning van een (enkel of meervoudige) onderhandse aanbesteding, of een nationale of Europese aanbesteding 
Of voor levering personeel",,,,https://gemmaonline.nl/index.php/GEMMA/id-70e40543-6a99-433d-8a01-f4273e308410,,70e40543-6a99-433d-8a01-f4273e308410,business-object,10122024-112046,
545,Inkooppakket,"Standaard indeling om de werken, diensten en leveringen die de aanbestedende dienst helpt bij het structureren van haar uitgaven. Samenhangende leveringen, diensten en producten zijn hierin gegroepeerd. ",Class,,{170AF8F5-8952-407a-91C4-EAF910DE3304},,Inkoop,,,,,,,,,,,,10122024-112046,
546,Inschrijving,"Inschrijving op een nationale of Europese aanbesteding 
",Class,,{2902E8D6-FF16-45d6-A0A4-47E2857D2D19},,Inkoop,,,Inschrijving,Inschrijving op een nationale of Europese aanbesteding,,,,https://gemmaonline.nl/index.php/GEMMA/id-e1c425c1-a3fe-4144-907d-13da8d9fb5cc,Inschrijving (Inkoop),e1c425c1-a3fe-4144-907d-13da8d9fb5cc,business-object,10122024-112046,
547,Kandidaat,Iemand die een bepaalde baan of functie wil ,Class,Gegadigde,{75B4E818-5ECD-45c5-98F9-66F57FC6117E},,Inkoop,,,Kandidaat,Iemand die een bepaalde baan of functie wil,,Gegadigde,,https://gemmaonline.nl/index.php/GEMMA/id-dc97ebf4-61ee-47f6-a108-af6bb4a276f7,,dc97ebf4-61ee-47f6-a108-af6bb4a276f7,business-object,10122024-112046,
548,Kwalificatie,Kwalifificatie voor een nationale of europese aanbesteding,Class,,{AB2AED85-D2B0-45cf-9B1F-C6005E894494},,Inkoop,,,,,,,,,,,,10122024-112046,
549,Leverancier,Een niet-natuurlijk persoon die een product of dienst levert aan de organisatie,Class,,{EA7FE08E-34F7-45d2-BE2E-E4E3B8333BF3},,Inkoop,,,Leverancier,Een niet-natuurlijk persoon die een product of dienst levert aan de organisatie,,,,https://gemmaonline.nl/index.php/GEMMA/id-113af80a-7e3e-41f6-8f79-8d0d48c4c257,,113af80a-7e3e-41f6-8f79-8d0d48c4c257,business-object,10122024-112046,
550,Offerte,"Aanbod, aanbieding of voorstel van goederen of diensten waarin opgave is gedaan van de prijs. ",Class,,{BF21FFA3-3EA6-410a-BC65-7BE5547646B6},,Inkoop,,,Offerte,"Aanbod, aanbieding of voorstel van goederen of diensten waarin opgave is gedaan van de prijs.",,,,https://gemmaonline.nl/index.php/GEMMA/id-6d31df7d-b7f9-4f50-be9f-eaf05c697f6e,Offerte (Inkoop),6d31df7d-b7f9-4f50-be9f-eaf05c697f6e,business-object,10122024-112046,
551,Offerteaanvraag,Aanbesteding bij inschrijving,Class,,{1EF1AC66-9563-4cdd-AE78-0878D651907A},,Inkoop,,,Offerteaanvraag,Aanbesteding bij inschrijving,,,,https://gemmaonline.nl/index.php/GEMMA/id-1b3c3c06-c7e9-40c0-8fa1-dbbc3c23152f,,1b3c3c06-c7e9-40c0-8fa1-dbbc3c23152f,business-object,10122024-112046,
552,SelectietabelAanbesteding,Gebaseerd op het procedureoverzicht inkoop. Hierin kan de tabel met drempelbedragen en bijbehorende procedures worden opgeslagen,Class,,{B2BD6C5B-460E-4f2a-9B78-3E101DAD8D6B},,Inkoop,,,,,,,,,,,,10122024-112046,
553,StartformulierAanbesteden,Formulier voor het starten van een aanbeseding,Class,,{7694A657-22D8-4b00-AAE2-A78EF014B43A},,Inkoop,,,,,,,,,,,,10122024-112046,
554,Uitnodiging,Een verzoek om iets bij te wonen.,Class,Invitatie,{BB182A6F-6935-4702-ABEA-B96E32A40B02},,Inkoop,,,Uitnodiging,Een verzoek om iets bij te wonen.,,Invitatie,,https://gemmaonline.nl/index.php/GEMMA/id-16b98915-5c5e-4933-bfc0-9db634c47acb,,16b98915-5c5e-4933-bfc0-9db634c47acb,business-object,10122024-112046,
555,Programma,"Een tijdelijke, flexibele organisatiestructuur, die is opgezet om de implementatie van een verzameling met elkaar samenhangende projecten en activiteiten te co√∂rdineren, te sturen en te controleren teneinde te zorgen voor de realisatie van de eindresultaten en benefits die zijn gerelateerd aan de strategische doelstellingen van de organisatie.",Class,,{0E19C86B-9088-41bd-9DD0-15094426570E},,Organisatie,,,Programma,"Een tijdelijke, flexibele organisatiestructuur, die is opgezet om de implementatie van een verzameling met elkaar samenhangende projecten en activiteiten te co√∂rdineren, te sturen en te controleren teneinde te zorgen voor de realisatie van de eindresultaten en benefits die zijn gerelateerd aan de strategische doelstellingen van de organisatie.",,,,https://gemmaonline.nl/index.php/GEMMA/id-5c865df8-3c62-4302-9a7b-eb5bd9ba6785,Programma (Organisatie),5c865df8-3c62-4302-9a7b-eb5bd9ba6785,business-object,10122024-112046,
556,Project,"Geheel van activiteiten uitgevoerd in een tijdelijk samenwerkingsverband gericht op het binnen bepaalde randvoorwaarden (bv. tijd, geld) bereiken van een vooraf gedefinieerd resultaat.",Class,,{7087D528-7024-4569-876A-C4605A00546D},,Organisatie,,,Project,"Geheel van activiteiten uitgevoerd in een tijdelijk samenwerkingsverband gericht op het binnen bepaalde randvoorwaarden (bv. tijd, geld) bereiken van een vooraf gedefinieerd resultaat.",,,,https://gemmaonline.nl/index.php/GEMMA/id-132ee7cb-0cfc-47d1-a50c-dd7e3a656651,Project (Organisatie),132ee7cb-0cfc-47d1-a50c-dd7e3a656651,business-object,10122024-112046,
557,Aanvraagdata,"Bron: GEN_REQ_DATA
ID: REQ_DATA icm VELD_NAAM",Class,,{1F68C981-7E16-4368-8867-CA00AEB08A04},,Dienstverlening,,,Aanvraagdata,"Bron: GEN_REQ_DATA
ID: REQ_DATA icm VELD_NAAM",,,,https://gemmaonline.nl/index.php/GEMMA/id-6f15e2ca-531d-4879-b087-f43559d8c3fd,,6f15e2ca-531d-4879-b087-f43559d8c3fd,business-object,10122024-112046,
558,AanvraagOfMelding,"Komt overeen met een VJV

Bron: GEM_VJV (Distinct op REQ_ID)
ID: REQ_ID",Class,,{8E6BAEF8-1878-400f-9244-23575BD41EAB},,Dienstverlening,,,AanvraagOfMelding,"Komt overeen met een VJV

Bron: GEM_VJV (Distinct op REQ_ID)
ID: REQ_ID",,,,https://gemmaonline.nl/index.php/GEMMA/id-f14fa1cf-f2c7-4bd6-862d-28ff1616a882,AanvraagOfMelding (Dienstverlening),f14fa1cf-f2c7-4bd6-862d-28ff1616a882,business-object,10122024-112046,
559,Afspraakstatus,de toestand van de afspraak,Class,,{5AA9821A-A88A-480b-9950-70FE017593B3},,Dienstverlening,,,Afspraakstatus,,,,,https://gemmaonline.nl/index.php/GEMMA/id-93731fcf-2b7f-42f2-9f94-6f6f80ce0067,,93731fcf-2b7f-42f2-9f94-6f6f80ce0067,business-object,10122024-112046,
560,Artikel,"Tekst die is gemaakt om gepubliceerd te worden als een onafhankelijk deel van een tijdschrift, krant, encyclopedie of ander werk",Class,,{F38E71BC-DDA2-4a9c-A438-C486EC4C4646},,Dienstverlening,,,Artikel,"Tekst die is gemaakt om gepubliceerd te worden als een onafhankelijk deel van een tijdschrift, krant, encyclopedie of ander werk",,,,https://gemmaonline.nl/index.php/GEMMA/id-1054f6c9-2c53-4bf9-ad9f-04851ce71a4a,,1054f6c9-2c53-4bf9-ad9f-04851ce71a4a,business-object,10122024-112046,
561,Balieafspraak,"Balieafspraken zijn afspraken voor een klantcontact. Dit ongeacht of deze werkelijk heeft plaatsgevonden of gaat plaatsvinden, soms liggen deze in de toekomst of is iemand niet op komen dagen, of iets anders waardoor het klantcontact nog niet heeft plaatsgevonden.",Class,,{631FEEF1-88D3-4d18-ADB2-BF999068493E},,Dienstverlening,,,Balieafspraak,"Balieafspraken zijn afspraken voor een klantcontact. Dit ongeacht of deze werkelijk heeft plaatsgevonden of gaat plaatsvinden, soms liggen deze in de toekomst of is iemand niet op komen dagen, of iets anders waardoor het klantcontact nog niet heeft plaatsgevonden.","Dit ongeacht of deze werkelijk heeft plaatsgevonden of gaat plaatsvinden, soms liggen deze in de toekomst of is iemand niet op komen dagen, of iets anders waardoor het klantcontact nog niet heeft plaatsgevonden.",,,https://gemmaonline.nl/index.php/GEMMA/id-8fd2ff34-a208-4924-bec3-b5ee7e5e7a18,,8fd2ff34-a208-4924-bec3-b5ee7e5e7a18,business-object,10122024-112046,"Dit ongeacht of deze werkelijk heeft plaatsgevonden of gaat plaatsvinden, soms liggen deze in de toekomst of is iemand niet op komen dagen, of iets anders waardoor het klantcontact nog niet heeft plaatsgevonden."
562,ExterneBron,Bron buiten de eigen organisatie,Class,,{841FC453-80B3-4389-A91F-9498FDC629CF},,Dienstverlening,,,,,,,,,,,,10122024-112046,
563,Formuliersoort,"Bron: GEM_FORM
ID: FORM_ID",Class,,{0567826D-81EE-4bbd-8D62-3073B74CDF11},,Dienstverlening,,,,,,,,,,,,10122024-112046,
564,Formuliersoortveld,"Bron: GEM_VELD
ID: FORM_ID en VELD_NAAM",Class,,{E512AEFD-85FB-4b57-82FE-709221307861},,Dienstverlening,,,,,,,,,,,,10122024-112046,
565,Klantbeoordeling,"goed- of afkeurende uitspraak; = mening, opvatting",Class,,{881F95F7-7096-49ab-B1CA-4D9FA93BB4A9},,Dienstverlening,,,,,,,,,,,,10122024-112046,
566,Klantbeoordelingreden,Reden voor de beoordeling,Class,,{40394EFE-AD3E-4fd9-B9FC-AF73442AF625},,Dienstverlening,,,,,,,,,,,,10122024-112046,
567,MOR-AanvraagOfMelding,Bericht van een inwoner over een gebrek of opvallendheid in de openbare ruimte,Class,,{A9B89FF7-BCED-49fc-97A4-2A98BCED5B17},,Dienstverlening,,,,,,,,,,,,10122024-112046,
568,Onderwerp,"Bron: GEM_VJV_ONDERWERP
ID: ONDERWERP_ID",Class,,{8D758F67-6085-4ac7-BFDC-8D97AB632A93},,Dienstverlening,,,Onderwerp,"Bron: GEM_VJV_ONDERWERP
ID: ONDERWERP_ID",,,,https://gemmaonline.nl/index.php/GEMMA/id-bc793405-f822-4a23-a8dc-74206f1d45df,,bc793405-f822-4a23-a8dc-74206f1d45df,business-object,10122024-112046,
569,ProductOfDienst,Bron: QP_CALENDAR.CFM_SERVICES,Class,,{4B871112-CB41-4bfb-BD43-117C63D31BB4},,Dienstverlening,,,ProductOfDienst,Bron: QP_CALENDAR.CFM_SERVICES,,,,https://gemmaonline.nl/index.php/GEMMA/id-724f019e-158f-4404-8b57-3e1eae109fec,,724f019e-158f-4404-8b57-3e1eae109fec,business-object,10122024-112046,
570,Telefoononderwerp,Onderwerp waarover het telefooncontact gaat,Class,,{48FE13A9-2204-4631-BAEE-E2D3B10E9A2D},,Dienstverlening,,,Telefoononderwerp,,,,,https://gemmaonline.nl/index.php/GEMMA/id-c604ce01-282e-4d1a-ade9-d1a4c1938f4e,,c604ce01-282e-4d1a-ade9-d1a4c1938f4e,business-object,10122024-112046,
571,Telefoonstatus,"
 ABANDONEDALERTING: “Opgehangen tijdens overgaan telefoon”
 DROPPEDCANCELED: “Opgehangen door systeem”
 ABANDONEDQUEUED: “Opgehangen tijdens wachten, zonder boodschap. ”
 CONNECTEDDIRECT: “Direct verbonden”
 CONNECTEDQUEUEDANNOUNCE: “Verbonden na wachtrij met boodschap”
 AbandonedQUEUEDANNOUNCE: “Opgehangen in wachtrij met boodschap”
 DroppedBusy: “Opgehangen door systeem, te druk”
 REJECTED: “Geweigerd door systeem”
 Droppedoverload: “Opgehangen door systeem vanwege overbelasting”
",Class,,{D8A82A45-03C3-44d5-AF32-3138A55B2E75},,Dienstverlening,,,,,,,,,,,,10122024-112046,
572,Telefoontje,"De telefoontgesprekken zijn alle keren dat iemand naar de gemeente belt en het telefoonsysteem neemt deze telefoongesprekken aan. Ongeacht of iemand daarna ophangt, door het systeem uit de wachtrij wordt gezet, doorverbonden wordt met een derde partij of er werkelijk wordt opgenomen.     ",Class,,{EEB60E10-C244-4176-AB68-F0E30759269F},,Dienstverlening,,,Telefoontje,"De telefoontjes zijn alle keren dat iemand naar de gemeente belt en het telefoonsysteem neemt deze telefoontjes aan. Ongeacht of iemand daarna ophangt, door het systeem uit de wachtrij wordt gezet, doorverbonden wordt met een derde partij of er werkelijk wordt opgenomen.",,,,https://gemmaonline.nl/index.php/GEMMA/id-32052c54-e099-47e7-8ded-599537226dfa,,32052c54-e099-47e7-8ded-599537226dfa,business-object,10122024-112046,
573,Nummeraanduiding,"Een nummeraanduiding is een door het bevoegde gemeentelijke orgaan als zodanig toegekende aanduiding van een verblijfsobject, een standplaats of een ligplaats. Het is het samenstel van postcode, huisnummer, huisletter en huisnummertoevoeging.",Class,,{32A22BC6-89EC-44af-8D7D-79B12311AE2D},,BAG,,,NUMMERAANDUIDING,"Een nummeraanduiding is een door het bevoegde gemeentelijke orgaan als zodanig toegekende aanduiding van een verblijfsobject, een standplaats of een ligplaats. Het is het samenstel van postcode, huisnummer, huisletter en huisnummertoevoeging.",,,Door KING toegevoegd objecttype (maakt geen deel uit van enige basisregistratie).,https://gemmaonline.nl/index.php/GEMMA/id-f152bdf8-bd60-4c88-b739-e3091afdbf7a,NUMMERAANDUIDING (BAG),f152bdf8-bd60-4c88-b739-e3091afdbf7a,business-object,10122024-112046,
574,Buurt,"Een aaneengesloten gedeelte van een wijk, waarvan de grenzen zo veel mogelijk gebaseerd zijn op topografische elementen.",Class,,{38649FF6-88C6-437d-AF8E-A9023D55E16C},,BAG,,,BUURT,"Een aaneengesloten gedeelte van een wijk, waarvan de grenzen zo veel mogelijk gebaseerd zijn op topografische elementen.",,,IMBAG,https://gemmaonline.nl/index.php/GEMMA/id-55246c30-a3e2-400f-89c4-c5b01f7f7da8,BUURT (BAG),55246c30-a3e2-400f-89c4-c5b01f7f7da8,business-object,10122024-112046,
575,Gemeente,"Een gedeelte van het grondgebied van Nederland, ingesteld op basis van artikel 123 van de Grondwet.",Class,,{EA6F820F-C458-4b24-8055-5C2CC76F5904},,BAG,,,GEMEENTE,"Een gedeelte van het grondgebied van Nederland, ingesteld op basis van artikel 123 van de Grondwet.",,,"Door KING toegevoegd objecttype,ontleend aan het GFO BG (maakt geen deel uit van enige basisregistratie).",https://gemmaonline.nl/index.php/GEMMA/id-f830bbc9-38d5-4f61-be23-79091f18282e,GEMEENTE (BAG),f830bbc9-38d5-4f61-be23-79091f18282e,business-object,10122024-112046,
576,Ligplaats,"Definitie
Een ligplaats is een door het bevoegde gemeentelijke orgaan als zodanig aangewezen plaats in het water al dan niet aangevuld met een op de oever aanwezig terrein of een gedeelte daarvan, die bestemd is voor het permanent afmeren van een voor woon-, bedrijfsmatige of recreatieve doeleinden geschikt drijvend object

Beschrijving
Een plaats in het water met soms ook een (deel van een) terrein op de oever. Deze plaats moet kunnen worden gebruikt door een drijvend object dat langere tijd daar wordt vastgemaakt. Het drijvende object moet geschikt zijn om in te wonen, om een bedrijf in te hebben of om voor plezier in te verblijven. Bijvoorbeeld een woonboot. De gemeente mag zeggen of er voor de BAG ergens een ligplaats komt.",Class,,{785E3B69-19DA-4952-84A8-592965B9229A},,BAG,,,,,,,,,,,,10122024-112046,
577,AdresseerbaarObject,"Een adresseerbaar object is een object waaraan formeel adressen kunnen en moeten worden toegekend: een verblijfsobject, standplaats of ligplaats.
Toelichting: Een object dat een adres heeft of krijgt. Adresseerbare objecten zijn: een verblijfsobject, een standplaats en een ligplaats.",Class,,{8A04280B-E0B4-4e36-B448-C99750393D0D},,BAG,,,ADRESSEERBAAR OBJECT,"Een adresseerbaar object is een object waaraan formeel adressen kunnen en moeten worden toegekend: een verblijfsobject, standplaats of ligplaats.
Toelichting: Een object dat een adres heeft of krijgt. Adresseerbare objecten zijn: een verblijfsobject, een standplaats en een ligplaats.",,,IMBAG,https://gemmaonline.nl/index.php/GEMMA/id-460ada62-9cdd-478f-9555-4fb161ebc0b3,,460ada62-9cdd-478f-9555-4fb161ebc0b3,business-object,10122024-112046,
578,OpenbareRuimte,"Een openbare ruimte is een door het bevoegde gemeentelijke orgaan als zodanig aangewezen en van een naam voorziene buitenruimte die binnen één woonplaats is gelegen.
Beschrijving: Een buitenruimte die door de gemeente als openbare ruimte is aangewezen en waaraan de gemeente een naam heeft gegeven. Een openbare ruimte ligt binnen 1 woonplaats. De BAG kent 7 soorten openbare ruimten: weg, water, spoorbaan, terrein, kunstwerk, landschappelijk gebied en administratief gebied. Een openbare ruimte is meestal een straat(naam).
",Class,,{BFE30E32-8CB9-4272-A559-9FB3FD74DACC},,BAG,,,OPENBARE RUIMTE,"Een openbare ruimte is een door het bevoegde gemeentelijke orgaan als zodanig aangewezen en van een naam voorziene buitenruimte die binnen één woonplaats is gelegen.
Beschrijving: Een buitenruimte die door de gemeente als openbare ruimte is aangewezen en waaraan de gemeente een naam heeft gegeven. Een openbare ruimte ligt binnen 1 woonplaats. De BAG kent 7 soorten openbare ruimten: weg, water, spoorbaan, terrein, kunstwerk, landschappelijk gebied en administratief gebied. Een openbare ruimte is meestal een straat(naam).",,,IMBAG,https://gemmaonline.nl/index.php/GEMMA/id-d2f8867b-fce6-4932-8b1a-ec8b9392f0d5,,d2f8867b-fce6-4932-8b1a-ec8b9392f0d5,business-object,10122024-112046,
