nr,GGM-naam,GGM-definitie,GGM-uml-type,GGM-synoniemen,GGM-guid,GGM-bron,domein-iv3,domein-dcat,domein-gemma,GEMMA-naam,GEMMA-definitie,GEMMA-toelichting,GEMMA-synoniemen,GEMMA-bron,GEMMA-URL,GEMMA-alternate-name,GEMMA-guid,GEMMA-type,datum-tijd-export,GGM-toelichting
543,Hoofdrekening,is kostensoort,Class,,{0EEAF579-3F47-4551-B9F9-7367280EB3EB},,,,,Hoofdrekening,is kostensoort,,,,https://gemmaonline.nl/index.php/GEMMA2/0.9/id-126b246a-a292-49cb-a609-3ffa5898210e,,126b246a-a292-49cb-a609-3ffa5898210e,business-object,17042024-14:45:57,
544,Hoofdstuk,Onderdeel van een langere tekst.,Class,,{FFAA30D3-91C2-44aa-B52D-B21C51DB0326},,,,,Hoofdstuk,Onderdeel van een langere tekst.,,,,https://gemmaonline.nl/index.php/GEMMA2/0.9/id-24693ea2-5032-4c71-a9c7-945b3ac90530,,24693ea2-5032-4c71-a9c7-945b3ac90530,business-object,17042024-14:45:57,
545,Inkooporder,Een opdracht (gezien vanuit de klant) voor één of meer leveringen door de leverancier aan die klant van een bepaalde hoeveelheid gespecificeerde goederen en/of diensten onder overeengekomen leveringsvoorwaarden en prijzen.,Class,,{A91E9C27-C4FA-4e1b-A4FF-8AE74ED9B7EB},,,,,Inkooporder,Een opdracht (gezien vanuit de klant) voor √©√©n of meer leveringen door de leverancier aan die klant van een bepaalde hoeveelheid gespecificeerde goederen en/of diensten onder overeengekomen leveringsvoorwaarden en prijzen.,,,,https://gemmaonline.nl/index.php/GEMMA2/0.9/id-ede48ca8-4854-44b2-b549-0827bebf56ab,,ede48ca8-4854-44b2-b549-0827bebf56ab,business-object,17042024-14:45:57,
546,Kostenplaats,Rekening waaraan boekingen in een financiële administratie samen worden toegeschreven.,Class,,{D90E822D-7EF8-4ea6-AF5C-4A4362577941},,,,,Kostenplaats,Rekening waaraan boekingen in een financi√´le administratie samen worden toegeschreven.,,,,https://gemmaonline.nl/index.php/GEMMA2/0.9/id-126c564a-16fa-4e61-b52d-3af4968904d8,,126c564a-16fa-4e61-b52d-3af4968904d8,business-object,17042024-14:45:57,
547,Mutatie,Wijziging van een situatie,Class,,{CB0A6B53-D263-459e-8C28-AD97E5552FFF},,,,,Mutatie,Wijziging van een situatie,"Dit kan naast getoonde mutaties nog diverse andere soorten mutaties betreffen, die handmatig worden ingevoerd, of via batches of facturen lopen: * Verkoop tot ontvangst * Inkoop tot betaling * BTW-compensatie * Vaste activa * Urenadministratie uit TIM",,,https://gemmaonline.nl/index.php/GEMMA2/0.9/id-ab96da46-ed16-412b-8022-4233ce20e311,,ab96da46-ed16-412b-8022-4233ce20e311,business-object,17042024-14:45:57,"Dit kan naast getoonde mutaties nog diverse andere soorten mutaties betreffen, die handmatig worden ingevoerd, of via batches of facturen lopen: * Verkoop tot ontvangst * Inkoop tot betaling * BTW-compensatie * Vaste activa * Urenadministratie uit TIM"
548,Opdrachtgever,Persoon die een opdracht verstrekt. ,Class,,{C2520FC3-622B-4edf-B911-C661B0D710FE},,,,,Opdrachtgever,Persoon die een opdracht verstrekt.,,,,https://gemmaonline.nl/index.php/GEMMA2/0.9/id-7979016d-19cb-493e-904e-c7363a7930aa,,7979016d-19cb-493e-904e-c7363a7930aa,business-object,17042024-14:45:57,
549,Opdrachtnemer,Partij die een opdracht aanvaardt. ,Class,,{9ABE303F-1E8D-407c-BBB8-E7DAC383E0C3},,,,,Opdrachtnemer,Partij die een opdracht aanvaardt.,,,,https://gemmaonline.nl/index.php/GEMMA2/0.9/id-be336327-21c4-4d8a-9088-e04b4411204a,,be336327-21c4-4d8a-9088-e04b4411204a,business-object,17042024-14:45:57,
550,Product,Het resultaat van een proces dat in het economisch verkeer een waarde bezit.,Class,,{04439F81-75DB-45cf-BE7A-352A54A95D73},,,,,Product,Het resultaat van een proces dat in het economisch verkeer een waarde bezit.,,,,https://gemmaonline.nl/index.php/GEMMA2/0.9/id-d7ab242e-b050-4af7-a400-d87ce1eceb43,Product (Financien),d7ab242e-b050-4af7-a400-d87ce1eceb43,business-object,17042024-14:45:57,
551,Subrekening,Ondergeschikte rekening van een hoofdrekening,Class,,{1EC60172-CB6B-40c9-9818-C7A708C8540E},,,,,,,,,,,,,,17042024-14:45:57,
552,Taakveld,Een samenhangend geheel van activiteiten en taken en hangt onder een programma.,Class,,{E81C0FA0-2203-489a-98E9-32F1CB200E75},,,,,,,,,,,,,,17042024-14:45:57,Een taakveld kan verbonden zijn aan een strategische opgave. Dat betekent dat het budget voor de activiteiten die nodig zijn om de opgave uit te voeren daar te vinden zijn.
553,Werkorder,Opdracht voor de uitvoering van een activiteit of een stap in een proces.,Class,,{4AF7FA48-DFB0-474f-B797-A13D5FD37530},,,,,Werkorder,Opdracht voor de uitvoering van een activiteit of een stap in een proces.,,,,https://gemmaonline.nl/index.php/GEMMA2/0.9/id-5029f2d1-bad6-4813-8f59-d3f7981849e3,,5029f2d1-bad6-4813-8f59-d3f7981849e3,business-object,17042024-14:45:57,
554,Beoordeling,Beoordeling is het oordeel van de professional over het functioneren van een leerling,Class,,{2A0CC803-9017-4fad-99B5-9347623090F5},,,,,Beoordeling,Beoordeling is het oordeel van de professional over het functioneren van een leerling,,,,https://gemmaonline.nl/index.php/GEMMA2/0.9/id-2f8612e6-df55-40f2-a8d1-e51b22b5cf9d,,2f8612e6-df55-40f2-a8d1-e51b22b5cf9d,business-object,17042024-14:45:57,
555,Declaratie,Een opgave van te vergoeden kosten.,Class,,{E611CEB2-F4FA-49e2-AA6B-B380BC1918AC},,,,,,,,,,,,,,17042024-14:45:57,
556,Declaratiesoort,Typering van een declaratie,Class,,{9D4FB9DF-D68A-4503-96C0-272B6777A4FC},,,,,,,,,,,,,,17042024-14:45:57,
557,Dienstverband,De rechtsbetrekking tussen werkgever en werknemer zoals vastgelegd in een arbeidsovereenkomst.,Class,,{63FF86E2-1BB0-48f6-8D95-3D82E8D2FA06},,,,,Dienstverband,De rechtsbetrekking tussen werkgever en werknemer zoals vastgelegd in een arbeidsovereenkomst.,,,,https://gemmaonline.nl/index.php/GEMMA2/0.9/id-a3e45dca-c075-4ba9-9df2-d286b47f73ab,,a3e45dca-c075-4ba9-9df2-d286b47f73ab,business-object,17042024-14:45:57,
558,DisciplinaireMaatregel,"Een besluit dat wordt opgelegd wanneer een persoon zijn verplichtingen niet of niet op de juiste wijze nakomt, of zich op andere wijze misdraagt.",Class,,{50F3F931-38F4-4ff0-8CE4-8A51056767E0},,,,,Disciplinaire Maatregel,"Een besluit dat wordt opgelegd wanneer een persoon zijn verplichtingen niet of niet op de juiste wijze nakomt, of zich op andere wijze misdraagt.",,,,https://gemmaonline.nl/index.php/GEMMA2/0.9/id-fd61984f-002e-465f-90c7-6a68cc692094,,fd61984f-002e-465f-90c7-6a68cc692094,business-object,17042024-14:45:57,
559,Formatieplaats,"Uitgangspunt is het vastgestelde formatieplan, dus niet de werkelijke bezetting. Het gaat hier om de toegestane formatie in fte van het ambtelijk apparaat van uw organisatie voor het begrotingsjaar
",Class,,{81EFBDCE-E500-4090-A37A-D3F799517866},,,,,,,,,,,,,,17042024-14:45:57,
560,Functie,"Een samenhangende verzameling van rollen. Een functie kan worden gedefinieerd als het samenstel van feitelijk opgedragen taken en werkzaamheden
",Class,,{F29C11C1-477C-4b90-985C-43F94D08230A},,,,,,,,,,,,,,17042024-14:45:57,
561,Functiehuis,Model waarin functies van een organisatie worden beschreven.,Class,,{D69EE16A-390C-4d6f-BC01-2B13FB3B22F1},,,,,Functiehuis,Model waarin functies van een organisatie worden beschreven.,,,,https://gemmaonline.nl/index.php/GEMMA2/0.9/id-b7ad73b1-bea5-48e8-acaa-d6031c3078ce,,b7ad73b1-bea5-48e8-acaa-d6031c3078ce,business-object,17042024-14:45:57,
562,GenotenOpleiding,"Afgeronde opleiding, een samenhangend geheel van vakken, gericht op de verwezenlijking van welomschreven doelstellingen op het gebied van kennis, inzicht en vaardigheden",Class,,{261363C5-1E00-4b6a-B570-2129DC044010},,,,,,,,,,,,,,17042024-14:45:57,
563,Geweldsincident,"Een gebeurtenis met betrekking tot agressie en omvat het veroorzaken van verwondingen of schade bij mensen, dieren, of voorwerpen. ",Class,,{41AFF74F-ADBE-4f3f-AB2F-25027A70E573},,,,,Geweldsincident,"Een gebeurtenis met betrekking tot agressie en omvat het veroorzaken van verwondingen of schade bij mensen, dieren, of voorwerpen.",,,,https://gemmaonline.nl/index.php/GEMMA2/0.9/id-fddeb5c4-571e-45ec-8bde-86cc9702ff18,,fddeb5c4-571e-45ec-8bde-86cc9702ff18,business-object,17042024-14:45:57,
564,IndividueelKeuzebudget,Bedrag dat feitelijk beschikbaar gesteld wordt voor een individu om een bepaalde keus te kunnen maken,Class,,{B64178F1-7D37-4a77-BEF7-97E8C9DDA4E8},,,,,Individueel Keuzebudget,Bedrag dat feitelijk beschikbaar gesteld wordt voor een individu om een bepaalde keus te kunnen maken,,,,https://gemmaonline.nl/index.php/GEMMA2/0.9/id-3272f8ca-9302-4da5-810b-7b8c4d02d79b,,3272f8ca-9302-4da5-810b-7b8c4d02d79b,business-object,17042024-14:45:57,
565,Inzet,Uren inzet die gepleegd wordt in een bepaalde periode op een organisatorische eenheid en het percentage dat ook daadwerkelijk wordt uitgevoerd.Dit kan afwijken van de contractuele uren.,Class,,{532191CA-13CC-4500-93C9-54AB2862F38D},,,,,,,,,,,,,,17042024-14:45:57,
566,KeuzebudgetBesteding,De daadwerkelijk uitgave van een keuzebudget,Class,,{B9288D01-0B8F-4f8c-BAE1-AFD1B0EF6FDF},,,,,,,,,,,,,,17042024-14:45:57,
567,KeuzebudgetBestedingsoort,Typering van een keuzebudgetbesteding,Class,,{A0051651-4772-436d-9553-B432BDCE3A52},,,,,,,,,,,,,,17042024-14:45:57,
568,NormProfiel,Normprofiel of Normfunctie:nGenerieke functie zoals beschreven in HR21. Een functie kan worden gedefinieerd als het samenstel van feitelijk opgedragen taken en werkzaamheden,Class,,{E1C6E98B-20B2-43b0-8EC1-5C0905B3A139},,,,,,,,,,,,,,17042024-14:45:57,
569,Onderwijsinstituut,Een instituut waar onderwijs wordt gegeven.,Class,Onderwijsinstelling,{59F3063A-13A6-4cbc-A387-045A6B126746},,,,,Onderwijsinstituut,Een instituut waar onderwijs wordt gegeven.,,Onderwijsinstelling,,https://gemmaonline.nl/index.php/GEMMA2/0.9/id-85452d63-8236-431f-9dde-cebfc88112b0,,85452d63-8236-431f-9dde-cebfc88112b0,business-object,17042024-14:45:57,
570,Opleiding,"Een samenhangend geheel van vakken, gericht op de verwezenlijking van welomschreven doelstellingen op het gebied van kennis, inzicht en vaardigheden.",Class,,{E07D60DE-CD26-4cef-A18B-6F72CC76C1B6},,,,,Opleiding,"Een samenhangend geheel van vakken, gericht op de verwezenlijking van welomschreven doelstellingen op het gebied van kennis, inzicht en vaardigheden.",,,,https://gemmaonline.nl/index.php/GEMMA2/0.9/id-affa85b2-1e80-4642-bb30-335dd9677094,,affa85b2-1e80-4642-bb30-335dd9677094,business-object,17042024-14:45:57,
571,OrganisatorischeEenheidHR,Specialisatie van de Organisatorische eenheid uit het RGBZ voor het HR domein.,Class,,{53B0C49F-1BDE-4fee-BB0B-0D82517177CC},,,,,,,,,,,,,,17042024-14:45:57,
572,Relatie,"Betrekking waarin personen, zaken, begrippen of grootheden van nature tot elkaar staan.",Class,,{FE559B58-A6CD-4108-82BE-98E1AEBFD9BD},,,,,,,,,,,,,,17042024-14:45:57,
573,Rol,"De rol van de medewerker, zoals afdelingshoofd of manager",Class,,{BF424764-453D-46cc-817C-3A7BDC4134A7},,,,,,,,,,,,,,17042024-14:45:57,
574,Sollicitant,Persoon die werk zoekt,Class,,{131BDD67-2A31-43c5-9125-F12DE2D98D2D},,,,,Sollicitant,Persoon die werk zoekt,,,,https://gemmaonline.nl/index.php/GEMMA2/0.9/id-ddefe4a6-d89c-432d-b27a-b96cb575b16a,,ddefe4a6-d89c-432d-b27a-b96cb575b16a,business-object,17042024-14:45:57,
575,Sollicitatie,Verzoek om in een functie te worden aangesteld.,Class,,{3BD1368C-23F1-4f42-99DB-C81581A646A0},,,,,Sollicitatie,Verzoek om in een functie te worden aangesteld.,,,,https://gemmaonline.nl/index.php/GEMMA2/0.9/id-3dbc7681-e73c-46c5-80bc-434afc971eef,,3dbc7681-e73c-46c5-80bc-434afc971eef,business-object,17042024-14:45:57,
576,Sollicitatiegesprek,Onderhoud tussen sollicitant en werkgever met betrekking tot een sollicatie,Class,,{1D4DA0E6-DA20-4ff7-A415-B937712C6F6D},,,,,Sollicitatiegesprek,Onderhoud tussen sollicitant en werkgever met betrekking tot een sollicatie,,,,https://gemmaonline.nl/index.php/GEMMA2/0.9/id-565033f9-9a69-4d65-ad37-f1d17ea3e937,,565033f9-9a69-4d65-ad37-f1d17ea3e937,business-object,17042024-14:45:57,
577,SoortDisciplinaireMaatregel,Typering van een disciplinaire maatregel,Class,,{B0747DFC-DFC8-4ef2-8E1E-C2E8606036FC},,,,,,,,,,,,,,17042024-14:45:57,
578,Uren,Aantal besteedde uren aan een activiteit,Class,,{93165DEC-ECB7-4225-9484-E1727524A1B5},,,,,,,,,,,,,,17042024-14:45:57,
579,Vacature,Een arbeidsplaats binnen een bedrijf of organisatie die nog gevuld dient te worden door werkzoekenden.,Class,,{DC978807-5F36-4148-B816-D6886D026DD8},,,,,Vacature,Een arbeidsplaats binnen een bedrijf of organisatie die nog gevuld dient te worden door werkzoekenden.,,,,https://gemmaonline.nl/index.php/GEMMA2/0.9/id-bd6c1561-9387-409b-a16b-99e79492ad3d,,bd6c1561-9387-409b-a16b-99e79492ad3d,business-object,17042024-14:45:57,
580,Verlof,"Een periode waarin iemand toestemming heeft om iets te doen, in het bijzonder om afwezig te zijn.",Class,,{D04135BF-C2F0-46dd-B332-F1BE36C358EF},,,,,Verlof,"Een periode waarin iemand toestemming heeft om iets te doen, in het bijzonder om afwezig te zijn.",,,,https://gemmaonline.nl/index.php/GEMMA2/0.9/id-9ba143bc-5214-4998-9041-b3dc1c22fe77,,9ba143bc-5214-4998-9041-b3dc1c22fe77,business-object,17042024-14:45:57,
581,Verlofsoort,Typering van verlof,Class,,{ED741EE1-E773-40e3-B0E6-8D9886EB792F},,,,,,,,,,,,,,17042024-14:45:57,
582,Verzuim,Een afwezigheid van een werknemer van werk.,Class,,{610B18E6-B675-4cc0-A883-BAB9D384C668},,,,,Verzuim,Een afwezigheid van een werknemer van werk.,,,,https://gemmaonline.nl/index.php/GEMMA2/0.9/id-c024eb06-53f7-4793-91d6-6e249ee119dc,,c024eb06-53f7-4793-91d6-6e249ee119dc,business-object,17042024-14:45:57,
583,Verzuimsoort,Typologie van verzuim,Class,,{45900108-585D-45ec-A042-BF4928B7F6DC},,,,,,,,,,,,,,17042024-14:45:57,
584,Werknemer,De contractuele wederpartij van de werkgever bij de arbeidsovereenkomst.,Class,,{BBBB63AC-B546-409b-B6D4-53DB561253B7},,,,,Werknemer,De contractuele wederpartij van de werkgever bij de arbeidsovereenkomst.,,,,https://gemmaonline.nl/index.php/GEMMA2/0.9/id-8c200706-b80b-44f7-9928-bec39e0db21f,,8c200706-b80b-44f7-9928-bec39e0db21f,business-object,17042024-14:45:57,
585,Aanbesteding,"Kan een (enkel of meervoudige) onderhandse aanbesteding, of een nationale of Europese aanbesteding ",Class,,{44EC6082-2682-43c7-A52E-0AD05B06A046},,,,,Aanbesteding,"Kan een (enkel of meervoudige) onderhandse aanbesteding, of een nationale of Europese aanbesteding",,,,https://gemmaonline.nl/index.php/GEMMA2/0.9/id-bc6f065d-05c9-454d-a18d-1c0c2a2dfe15,Aanbesteding (Inkoop),bc6f065d-05c9-454d-a18d-1c0c2a2dfe15,business-object,17042024-14:45:57,
586,AanbestedingInhuur,Aanbesteding voor inhuur van personen of diensten,Class,,{01D90490-C76A-444a-BFCE-355AFC5FB012},,,,,Aanbesteding Inhuur,Aanbesteding voor inhuur van personen of diensten,,,,https://gemmaonline.nl/index.php/GEMMA2/0.9/id-686c0af1-67b2-42a4-8690-060705617c13,,686c0af1-67b2-42a4-8690-060705617c13,business-object,17042024-14:45:57,
587,Aankondiging,Aankondiging van een Nationale of Europese aanbesteding,Class,"Kennisgeving, Bekendmaking",{BB135B0E-A2C2-4681-BD91-30863F8B3D70},,,,,Aankondiging,Aankondiging van een Nationale of Europese aanbesteding,,"Kennisgeving, Bekendmaking",,https://gemmaonline.nl/index.php/GEMMA2/0.9/id-11a5fd2d-0237-4e70-b859-d1e26456553b,,11a5fd2d-0237-4e70-b859-d1e26456553b,business-object,17042024-14:45:57,
588,AanvraagInkooporder,het betreft hier het formulier 'Aanvraag Inkooporder',Class,,{33E5EA10-F43A-4966-B9C1-875F0E2C1B52},,,,,Aanvraag Inkooporder,het betreft hier het formulier 'Aanvraag Inkooporder',,,,https://gemmaonline.nl/index.php/GEMMA2/0.9/id-8d9233d7-dfb9-4b87-bab2-61631a632f95,,8d9233d7-dfb9-4b87-bab2-61631a632f95,business-object,17042024-14:45:57,
589,Categorie,Categorie waarop leveranciers zich voor de levering van personeel voor kunnen kwalificeren,Class,,{6CA060D0-C5AC-4b50-8B64-00DCAEA7EF48},,,,,,,,,,,,,,17042024-14:45:57,
590,Contract,Bindende overeenkomst,Class,,{9FBF9FB8-B28D-4733-8443-607B8498F446},,,,,Contract,Bindende overeenkomst,,,,https://gemmaonline.nl/index.php/GEMMA2/0.9/id-f96af00f-2933-42d0-aacf-58ccb4a0ef52,,f96af00f-2933-42d0-aacf-58ccb4a0ef52,business-object,17042024-14:45:57,
591,CPVCode,"De Common Procurement Vocabulary (CPV-codes) is een gemeenschappelijke woordenlijst van de EU, alle mogelijke soorten overheidsopdrachten voor diensten, leveringen en werken hebben een eigen code gekregen. Aanbestedende diensten moeten bij Europese aanbestedingen dit classificatiesysteem toepassen.",Class,,{6A4CF470-3B0E-4141-9DB6-C9E8A525CB49},,,,,CPV-code,"De Common Procurement Vocabulary (CPV-codes) is een gemeenschappelijke woordenlijst van de EU, alle mogelijke soorten overheidsopdrachten voor diensten, leveringen en werken hebben een eigen code gekregen. Aanbestedende diensten moeten bij Europese aanbestedingen dit classificatiesysteem toepassen.",,,,https://gemmaonline.nl/index.php/GEMMA2/0.9/id-b6c26d6b-c773-4b50-ba03-a8463f23889a,,b6c26d6b-c773-4b50-ba03-a8463f23889a,business-object,17042024-14:45:57,
592,FormulierInhuur,Formulier ten behoeve van inhuur personeel,Class,,{B598FF22-CDD0-486f-B528-99421D0FA608},,,,,,,,,,,,,,17042024-14:45:57,
593,FormulierVerlengingInhuur,Formulier ten behoeve van verlenging inhuur personeel,Class,,{1D87490A-9F07-424f-BE6F-5E9C11376B05},,,,,,,,,,,,,,17042024-14:45:57,
594,Gunning,"Gunning van een (enkel of meervoudige) onderhandse aanbesteding, of een nationale of Europese aanbesteding 
Of voor levering personeel",Class,,{3FB9B466-D147-42d7-99D1-2D14A007D16C},,,,,Gunning,"Gunning van een (enkel of meervoudige) onderhandse aanbesteding, of een nationale of Europese aanbesteding 
Of voor levering personeel",,,,https://gemmaonline.nl/index.php/GEMMA2/0.9/id-70e40543-6a99-433d-8a01-f4273e308410,,70e40543-6a99-433d-8a01-f4273e308410,business-object,17042024-14:45:57,
595,Inkooppakket,"Standaard indeling om de werken, diensten en leveringen die de aanbestedende dienst helpt bij het structureren van haar uitgaven. Samenhangende leveringen, diensten en producten zijn hierin gegroepeerd. ",Class,,{170AF8F5-8952-407a-91C4-EAF910DE3304},,,,,,,,,,,,,,17042024-14:45:57,
596,Inschrijving,"Inschrijving op een nationale of Europese aanbesteding 
",Class,,{2902E8D6-FF16-45d6-A0A4-47E2857D2D19},,,,,Inschrijving,Inschrijving op een nationale of Europese aanbesteding,,,,https://gemmaonline.nl/index.php/GEMMA2/0.9/id-e1c425c1-a3fe-4144-907d-13da8d9fb5cc,Inschrijving (Inkoop),e1c425c1-a3fe-4144-907d-13da8d9fb5cc,business-object,17042024-14:45:57,
