id,clazz_id,descr,enumeration_id,name,name_oud,primitive,type_class_id
EAID_7F5735F1_72D4_459e_B580_5E98F9F11A1C,EAID_E4578F75_847E_48ef_A91F_EF8B53AEDEC5,,,landOverlijden,Land overlijden,,
EAID_037512F2_92B2_422b_97D9_E14813BED7C6,EAID_E4578F75_847E_48ef_A91F_EF8B53AEDEC5,,,datumOverlijden,Overlijdensdatum,,
EAID_B184D5CC_4B2C_4f4a_BC7C_EFCB599E312B,EAID_E4578F75_847E_48ef_A91F_EF8B53AEDEC5,,,overlijdensplaats,Overlijdensplaats,,
EAID_87795F7E_7654_4c18_BC84_5CC6F47D0EA4,EAID_990C2EBD_AB9B_4f3f_AFF0_18BA11A552DA,,,postcodePostadres,Postadres postcode,,
EAID_09E6F56D_F545_4089_899F_77A2368E78AB,EAID_990C2EBD_AB9B_4f3f_AFF0_18BA11A552DA,,,postadresType,Postadrestype,,
EAID_38A7B663_6EB1_4fad_B64D_21DA65E9585A,EAID_990C2EBD_AB9B_4f3f_AFF0_18BA11A552DA,,,postbusOfAntwoordnummer,Postbus- of antwoordnummer,,
EAID_dst3BF217_F7B1_422a_9EAE_8EBB4422E5F2,EAID_990C2EBD_AB9B_4f3f_AFF0_18BA11A552DA,,,,,,
EAID_307FC436_1C25_4123_A4EC_C9C798AC68FF,EAID_BB4BA421_A7D6_4b33_B64A_49AA82C56242,,,BIC,BIC,,
EAID_CC146E4C_C419_4178_B5E9_5D6B47391480,EAID_BB4BA421_A7D6_4b33_B64A_49AA82C56242,,,IBAN,IBAN,,
EAID_4CE88A3C_E3D2_4259_9778_9AF8CD4FB08F,EAID_61321504_DFA1_4b65_853B_88C0581576F9,,,adellijkeTitel,Adellijke titel,,
EAID_854C4ECE_570C_43b9_A7B3_72A6BD5B29E6,EAID_61321504_DFA1_4b65_853B_88C0581576F9,,,geslachtsnaamstam,Geslachtsnaamstam,,
EAID_EBE00C60_B5E2_40de_BC73_536A47323028,EAID_61321504_DFA1_4b65_853B_88C0581576F9,,,namenreeks,Namenreeks?,,
EAID_CF4C5537_4FBE_4c02_90BB_0076065413FB,EAID_61321504_DFA1_4b65_853B_88C0581576F9,,,predicaat,Predicaat,,
EAID_3DACDAD4_C25D_4390_925A_74AF99897E75,EAID_61321504_DFA1_4b65_853B_88C0581576F9,,,scheidingsteken,Scheidingsteken,,
EAID_711BC835_3C96_4978_B1E5_4B62A5749AF8,EAID_61321504_DFA1_4b65_853B_88C0581576F9,,,voornamen,Voornamen,,
EAID_49148916_414C_4092_9315_7D7E1F0C999E,EAID_61321504_DFA1_4b65_853B_88C0581576F9,,,voorvoegsel,Voorvoegsel,,
EAID_7CF6EF24_6F4B_4676_B16E_32297488375D,EAID_EAD40DDC_9904_4cde_BE9B_2100268E71B7,,,indicatieHoofdactiviteit,Indicatie hoofdactiviteit,,
EAID_445073F3_25E6_4668_B646_2CBBE876FD42,EAID_EAD40DDC_9904_4cde_BE9B_2100268E71B7,,,SBICode,SBI code,,
EAID_6FFB6A79_4C32_4a55_9108_9CFEB2DA6F25,EAID_28A0D7C0_DABF_403b_B263_22F424032A28,,,buitenlandsePlaatsAanvang,Buitenlandse plaats aanvang,,
EAID_974CE615_A3AE_41ba_90A4_DDBFB0422ABD,EAID_28A0D7C0_DABF_403b_B263_22F424032A28,,,buitenlandseRegioAanvang,Buitenlandse regio aanvang,,
EAID_F1432A9C_50A0_43c0_8561_663406A30265,EAID_28A0D7C0_DABF_403b_B263_22F424032A28,,,datumAanvang,Datum aanvang,,
EAID_42875E2C_6318_4054_9A15_379B1611901F,EAID_28A0D7C0_DABF_403b_B263_22F424032A28,,,gemeenteAanvang,Gemeente aanvang,,
EAID_85ED5B89_CAAC_4dac_8923_E1C5748AD830,EAID_28A0D7C0_DABF_403b_B263_22F424032A28,,,landOfGebiedAanvang,Land/gebied aanvang,,
EAID_8C4DBF59_D9A2_48d8_813D_F4664B097C4A,EAID_28A0D7C0_DABF_403b_B263_22F424032A28,,,omschrijvingLocatieAanvang,Omschrijving locatie aanvang,,
EAID_dst489A80_C576_4766_910C_C5770F526B92,EAID_28A0D7C0_DABF_403b_B263_22F424032A28,,,,,,
EAID_A53628C2_11DA_4ffe_81B8_82473D88511E,EAID_C2D0F78A_D6FC_4330_B78C_4F4B34EE1349,,,indicatiePlusBRPopulatie,Indicatie plus br-populatie,,
EAID_05A6A2CA_66D9_4e0a_A100_260D228CAD86,EAID_C2D0F78A_D6FC_4330_B78C_4F4B34EE1349,,,typeFunctioneelGebied,Type functioneel gebied,,
EAID_2F28DA4C_D4DB_492e_A96A_2E8FEE5A2D6A,EAID_64D33964_B205_4071_9C0F_00E6AFDACC45,,,indicatiePlusBRPopulatie,Indicatie plus br-populatie,,
EAID_AEE8D249_D1E7_44dc_ACE9_E82B59C39C3C,EAID_64D33964_B205_4071_9C0F_00E6AFDACC45,,,typeKunstwerk,Type kunstwerk,,
EAID_7BD5AC68_27AD_4845_80A9_460D3FB5370D,EAID_4CB05400_6AE8_44d9_AA8A_5CA84CFB0B6E,,,indicatiePlusBRPopulatie,Indicatie plus br-populatie,,
EAID_421477EA_8176_4b32_9942_DFB4950F0326,EAID_4CB05400_6AE8_44d9_AA8A_5CA84CFB0B6E,,,typeOverigBouwwerk,Type overig bouwwerk,,
EAID_61B69136_0E5D_4c57_A3DF_BF0356FC3DD0,EAID_E500F84E_81CE_4984_832E_C3B53D14722A,,,indicatiePlusBRPopulatie,Indicatie plus br-populatie,,
EAID_64E339C8_34B9_4555_864B_F703E1E8F006,EAID_E500F84E_81CE_4984_832E_C3B53D14722A,,,typeScheiding,Type scheiding,,
EAID_AE8F577F_18AE_424b_95E1_6CEC8732D133,EAID_2F658B5B_1B89_437e_8EAD_FD544FD62A0A,,,functieSpoor,Functie spoor,,
EAID_809D09EB_94CB_4a99_AD29_F133369A216B,EAID_2F658B5B_1B89_437e_8EAD_FD544FD62A0A,,,indicatiePlusBRPopulatie,Indicatie plus br-populatie,,
EAID_835D25CF_EAEE_4cbc_A5A7_DB2EC9AA1D0C,EAID_C97E674B_BCBC_45e8_B60C_1E0C7954D751,,,bronorganisatie,Bronorganisatie,,
EAID_902EC21F_2B42_4dd7_BA42_C538E6C19B35,EAID_C97E674B_BCBC_45e8_B60C_1E0C7954D751,,,datumCreatie,Creatiedatum,,
EAID_900316C4_2254_4cd3_89B4_BB61E5F8F5D6,EAID_C97E674B_BCBC_45e8_B60C_1E0C7954D751,,,identificatieTekening,Identificatie tekening,,
EAID_8DF6A0E4_B465_4193_86B9_0DE92C5CB25F,EAID_C97E674B_BCBC_45e8_B60C_1E0C7954D751,,,titel,Titel,,
EAID_42750EF3_5855_4403_9126_A77FF2CF87C2,EAID_E3567219_5744_4b70_901D_BAEBD8FF4947,,,adresregelBuitenland1,Adres regel buitenland 1,,
EAID_85930348_0903_426b_975A_EC2B03E50B6A,EAID_E3567219_5744_4b70_901D_BAEBD8FF4947,,,adresregelBuitenland2,Adres regel buitenland 2,,
EAID_15B7FF62_2B28_48a0_B365_AE9DD5DBE355,EAID_E3567219_5744_4b70_901D_BAEBD8FF4947,,,adresregelBuitenland3,Adres regel buitenland 3,,
EAID_C2223225_C697_4d80_A39C_25680FC94D9E,EAID_E3567219_5744_4b70_901D_BAEBD8FF4947,,,adresregelBuitenland4,Adres regel buitenland 4,,
EAID_1A014509_E20F_45c2_9E50_FF2E435CF014,EAID_E3567219_5744_4b70_901D_BAEBD8FF4947,,,adresregelBuitenland5,Adres regel buitenland 5,,
EAID_E351C909_4BFA_4966_A435_C5AF0F2E0F43,EAID_E3567219_5744_4b70_901D_BAEBD8FF4947,,,adresregelBuitenland6,Adres regel buitenland 6,,
EAID_528A7128_1CC5_431d_81AF_945E8C3DF0D5,EAID_E3567219_5744_4b70_901D_BAEBD8FF4947,,,landOfGebiedVerblijfadres,Land/gebied verblijfadres,,
EAID_8A3DAF14_AD40_4c96_B01C_2F8586B3AEB7,EAID_19BA2B32_7BC5_41be_A352_21C41423C4B2,,,adresBuitenland1,Adres buitenland 1,,
EAID_A4F20D09_581C_4f53_9E47_AD13C3EFECD3,EAID_19BA2B32_7BC5_41be_A352_21C41423C4B2,,,adresBuitenland2,Adres buitenland 2,,
EAID_34B38706_E90B_4354_8487_264509DF026C,EAID_19BA2B32_7BC5_41be_A352_21C41423C4B2,,,adresBuitenland3,Adres buitenland 3,,
EAID_5F24B6FF_E783_456c_A552_E916D4AE636F,EAID_19BA2B32_7BC5_41be_A352_21C41423C4B2,,,landVerblijfadres,Land verblijfadres,,
EAID_BA29FD1E_36D1_4852_9EAF_4BF9CADF9D1D,EAID_E5E010C2_C1F3_4986_AA9A_C71C19263606,,,adresHerkomst,Adresherkomst,,
EAID_AA4BCDEE_1E76_4853_AFB1_06F7571CDA95,EAID_E5E010C2_C1F3_4986_AA9A_C71C19263606,,,beschrijvingLocatie,Locatie beschrijving,,
EAID_dst24AEED_4335_4b62_A0CD_9543D77552F9,EAID_E5E010C2_C1F3_4986_AA9A_C71C19263606,,,,,,
EAID_dstFCCBD6_B0BB_4299_B67B_978A0FC90E27,EAID_E5E010C2_C1F3_4986_AA9A_C71C19263606,,,,,,
EAID_dst23A45A_85D5_41da_AC81_926674F1F3D0,EAID_E5E010C2_C1F3_4986_AA9A_C71C19263606,,,,,,
EAID_dst6C36DB_48B6_474e_B234_25D02A6F8D33,EAID_E5E010C2_C1F3_4986_AA9A_C71C19263606,,,,,,
EAID_dst2066DB_E293_4345_84CC_06CCC46A2791,EAID_E5E010C2_C1F3_4986_AA9A_C71C19263606,,,,,,
EAID_25E535D0_E0AF_4472_AA3A_668BE07CB5F5,EAID_F6DAC299_3F19_45c6_BFFE_EB38C1C51459,,,adresHerkomst,Adresherkomst,,
EAID_76C2154A_2966_4e15_918E_F436153AA4EF,EAID_F6DAC299_3F19_45c6_BFFE_EB38C1C51459,,,beschrijvingLocatie,Locatie beschrijving,,
EAID_A4AB5749_E6FF_4176_A911_DCB13613062A,EAID_0DC6F150_CF59_4376_A5F0_E0B600BE4C53,,,aanduidingVerblijfsrecht,Aanduiding verblijfsrecht,,
EAID_0DD8C6D9_0973_4f2e_895A_AADAF28FD702,EAID_0DC6F150_CF59_4376_A5F0_E0B600BE4C53,,,datumAanvangVerblijfsrecht,Datum aanvang verblijfsrecht,,
EAID_4D059F35_57BD_410d_BAF6_986D23C2AEE8,EAID_0DC6F150_CF59_4376_A5F0_E0B600BE4C53,,,datumMededelingVerblijfsrecht,Datum mededeling verblijfsrecht,,
EAID_D4244351_E49D_4853_ADB2_B737A1706F38,EAID_0DC6F150_CF59_4376_A5F0_E0B600BE4C53,,,datumVoorzienEindeVerblijfsrecht,Datum voorzien einde verblijfsrecht,,
EAID_DA33AB8C_D29D_4c90_BCB9_C04188261B57,EAID_8E090A86_8095_458c_B162_B09982158CD5,,,gemeenteVerordening,Gemeente verordening,,
EAID_498FAB92_1F6C_4de5_9643_99579DC8C303,EAID_8E090A86_8095_458c_B162_B09982158CD5,,,omschrijvingDerde,Omschrijving derde,,
EAID_F374DA94_8BC9_4420_BD3A_3A0046B6A55B,EAID_8E090A86_8095_458c_B162_B09982158CD5,,,partij,Partij,,
EAID_72B79903_A7C6_4b14_A702_DFE0AF3C5D22,EAID_EBE4A0C9_9281_4750_8E70_AF70A549CD6B,,,datumAanvangGeldigheidVerblijfsrecht,Datum aanvang geldigheid verblijfsrecht,,
EAID_687A0382_2D9E_42bc_B329_A4CA6277EB16,EAID_EBE4A0C9_9281_4750_8E70_AF70A549CD6B,,,datumEindeGeldigheidVerblijfsrecht,Datum einde geldigheid verblijfsrecht,,
EAID_774B3AAA_E874_4b03_A5BD_A34B2E0B5ED6,EAID_EBE4A0C9_9281_4750_8E70_AF70A549CD6B,,,verblijfsrechtnummer,Verblijfsrechtnummer,,
EAID_1F20A8AE_43A5_418b_94A1_EEDE7F5BE705,EAID_EBE4A0C9_9281_4750_8E70_AF70A549CD6B,,,verblijfsrechtomschrijving,Verblijfsrechtomschrijving,,
EAID_796852F5_6FB5_41fc_8403_CB7C97856518,EAID_E36F8A4C_C487_40ec_9D4F_4FDF5DCED461,,,datumBeginGeldigheidAutoriteitVanAfgifte,Begindatum geldigheid autoriteit van afgifte,,
EAID_6E70ABE0_ADF9_46d5_B869_62146E2E72D6,EAID_E36F8A4C_C487_40ec_9D4F_4FDF5DCED461,,,code,Code,,
EAID_EF8EC2FE_7F00_49de_ADDB_0995E13F9F9B,EAID_E36F8A4C_C487_40ec_9D4F_4FDF5DCED461,,,datumEindeGeldigheidAutoriteitVanAfgifte,Einddatum geldigheid autoriteit van afgifte,,
EAID_161326B9_04A4_4df8_B876_1FBC025BAEE9,EAID_E36F8A4C_C487_40ec_9D4F_4FDF5DCED461,,,omschrijving,Omschrijving,,
EAID_792D065D_CDF8_41a8_A105_51C920A3B758,EAID_0F51B100_1C60_4d54_9B60_1C9BF9C856A2,,,datumAanvangGeldigheidVerblijfstitel,Datum aanvang geldigheid verblijfstitel,,
EAID_CA9E460E_DD2F_41bd_8AEC_250B700BA257,EAID_0F51B100_1C60_4d54_9B60_1C9BF9C856A2,,,datumEindeGeldigheidVerblijfstitel,Datum einde geldigheid verblijfstitel,,
EAID_7BC4DE2C_608D_4f03_9454_65E5B1D8E507,EAID_0F51B100_1C60_4d54_9B60_1C9BF9C856A2,,,verblijfstitelNumeriek,Verblijfstitel numeriek,,
EAID_97547351_794B_4436_914B_5965112927EE,EAID_0F51B100_1C60_4d54_9B60_1C9BF9C856A2,,,verblijfstitelOmschrijving,Verblijfstitelomschrijving,,
EAID_24DC97B3_DBC4_4393_A3DA_C1A53668D28F,EAID_BE0C0747_E9CD_4ae1_A83C_94A724513C7B,,,datumBeginGeldigheidAardAantekening,Begindatum geldigheid aard aantekening,,
EAID_FE2F5CA9_0C61_4c00_B5D8_BAC8D93D3A2B,EAID_BE0C0747_E9CD_4ae1_A83C_94A724513C7B,,,codeAardAantekening,Code aard aantekening,,
EAID_20F2C7C2_4AC6_4f30_A6D9_BB9B3CBD476E,EAID_BE0C0747_E9CD_4ae1_A83C_94A724513C7B,,,datumEindeGeldigheidAardAantekening,Einddatum geldigheid aard aantekening,,
EAID_D3116A6A_DBF0_4e39_BAAE_16C7695151E5,EAID_BE0C0747_E9CD_4ae1_A83C_94A724513C7B,,,naamAardAantekening,Naam aard aantekening,,
EAID_EEBC4258_91B6_403a_8F3E_ECA26E11035E,EAID_AC4F4A9C_1623_4447_9813_0722CDD58E66,,,datumBeginGeldigheidAardZakelijkRecht,Begindatum geldigheid aard zakelijk recht,,
EAID_C1BFDE96_0DF2_43a9_8116_37B5516065CA,EAID_AC4F4A9C_1623_4447_9813_0722CDD58E66,,,codeAardZakelijkRecht,Code aard zakelijk recht,,
EAID_D525C108_F763_44f3_842C_39BA3CCB54CE,EAID_AC4F4A9C_1623_4447_9813_0722CDD58E66,,,datumEindeGeldigheidAardZakelijkRecht,Einddatum geldigheid aard zakelijk recht,,
EAID_210687F1_146F_4195_B7B1_5BAE9E26684C,EAID_AC4F4A9C_1623_4447_9813_0722CDD58E66,,,naamAardZakelijkRecht,Naam aard zakelijk recht,,
EAID_6FD3990F_7E0A_4273_B4E9_502E0DD123DC,EAID_1453EF69_1E5E_49ae_8510_A68652374710,,,datumBeginGeldigheidAardFiliatie,Begindatum geldigheid aard filiatie,,
EAID_3108DE7F_3999_4087_AD75_7E003D059346,EAID_1453EF69_1E5E_49ae_8510_A68652374710,,,codeAardFiliatie,Code aard filiatie,,
EAID_F7C83E95_F702_49d0_9C11_0A6A260641A9,EAID_1453EF69_1E5E_49ae_8510_A68652374710,,,datumEindeGeldigheidAardFiliatie,Einddatum geldigheid aard filiatie,,
EAID_9A8EFA8A_138F_4402_9E48_3933B86FBF69,EAID_1453EF69_1E5E_49ae_8510_A68652374710,,,naamAardFiliatie,Naam aard filiatie,,
EAID_421898F5_0493_4071_AB97_DF12C91B0C26,EAID_B2857D85_8135_461e_90FF_A2E3DDD9981D,,,codeAcademischeTitel,Academische titelcode,,
EAID_5CA4DDDD_8BD9_49cd_A9EE_1A246A78E901,EAID_B2857D85_8135_461e_90FF_A2E3DDD9981D,,,datumBeginGeldigheidTitel,Datum begin geldigheid titel,,
EAID_0D397D2F_2E7F_43e9_8B84_A543794902A5,EAID_B2857D85_8135_461e_90FF_A2E3DDD9981D,,,datumEindeGeldigheidTitel,Datum einde geldigheid titel,,
EAID_F462E9E9_6DC9_4cd2_A7BF_72D40F626468,EAID_B2857D85_8135_461e_90FF_A2E3DDD9981D,,,omschrijvingAcademischeTitel,Omschrijving academische titel,,
EAID_B2573E67_75B9_404f_B45A_284524A354F0,EAID_B2857D85_8135_461e_90FF_A2E3DDD9981D,,,positieAcademischeTitelTOVNaam,Positie academische titel tov naam,,
EAID_9539B51F_3F27_4afe_B242_9ECBB1DF48FA,EAID_6BA8DD14_1CC9_4669_BDCC_856B5C628D6B,,,AKRCode,AKR code,,
EAID_72C74342_946A_4881_BC7B_089BAD563B4F,EAID_6BA8DD14_1CC9_4669_BDCC_856B5C628D6B,,,datumBeginGeldigheidAKRCode,Begindatum geldigheid AKR code,,
EAID_703B7D07_A421_4b2c_967D_78B3D258309B,EAID_6BA8DD14_1CC9_4669_BDCC_856B5C628D6B,,,codeAKRKadadastraleGemeentecode,Code akr kadadastrale gemeentecode,,
EAID_C2EA09FA_A6A5_4466_B155_26F1DAE20A18,EAID_6BA8DD14_1CC9_4669_BDCC_856B5C628D6B,,,datumEindeGeldigheidAKRCode,Einddatum geldigheid AKR code,,
EAID_AE680624_C1A7_4632_AF27_7A2256679E89,EAID_DADECD97_1605_4c24_84A7_46AB2327468D,,,datumBeginGeldigheidCultuurcodeBebouwd,Begindatum geldigheid cultuurcode bebouwd,,
EAID_E3E88BD0_5B7A_49d6_867F_CF1A72902BB7,EAID_DADECD97_1605_4c24_84A7_46AB2327468D,,,cultuurcodeBebouwd,Cultuurcode bebouwd,,
EAID_BC56B35C_7744_4f22_A803_B3EAA6CE9799,EAID_DADECD97_1605_4c24_84A7_46AB2327468D,,,datumEindeGeldigheidCultuurcodeBebouwd,Einddatum geldigheid cultuurcode bebouwd,,
EAID_3991FDFF_708A_4d18_9477_0C35EA28371B,EAID_DADECD97_1605_4c24_84A7_46AB2327468D,,,naamCultuurcodeBebouwd,Naam cultuurcode bebouwd,,
EAID_DFFBEAB5_88C9_4518_A6C1_42EF399494BC,EAID_ACAF3418_7E0F_43eb_B470_4AF98C37A49B,,,datumBeginGeldigheidCultuurcodeOnbebouwd,Begindatum geldigheid cultuurcode onbebouwd,,
EAID_FE1B98DB_1AC6_4e69_9678_4F04E60C1343,EAID_ACAF3418_7E0F_43eb_B470_4AF98C37A49B,,,cultuurcodeOnbebouwd,Cultuurcode onbebouwd,,
EAID_41353506_ACB4_4bdf_B2FD_6BB654568794,EAID_ACAF3418_7E0F_43eb_B470_4AF98C37A49B,,,datumEindeGeldigheidCultuurcodeOnbebouwd,Einddatum geldigheid cultuurcode onbebouwd,,
EAID_00F0DCB3_3C0D_4490_948D_325D1472AF72,EAID_ACAF3418_7E0F_43eb_B470_4AF98C37A49B,,,naamCultuurcodeOnbebouwd,Naam cultuurcode onbebouwd,,
EAID_550319EC_8DDF_43e6_9A66_EBC7A91BDEFC,EAID_D8154D91_27A5_4cc1_9B52_639BF24CAC29,,,datumBeginGeldigheidDeelojectcode,Begindatum geldigheid deelojectcode,,
EAID_8CF877A5_AB9D_4088_8592_21E316037D2B,EAID_D8154D91_27A5_4cc1_9B52_639BF24CAC29,,,deelobjectcode,Deelobjectcode,,
EAID_A4E78213_1CEB_49c7_BF67_9AFE3F6A78D8,EAID_D8154D91_27A5_4cc1_9B52_639BF24CAC29,,,datumEindeGeldigheidDeelobjectcode,Einddatum geldigheid deelobjectcode,,
EAID_4161BA14_29D4_46c7_BF70_C66AD30A1D31,EAID_D8154D91_27A5_4cc1_9B52_639BF24CAC29,,,naamDeelobjectcode,Naam deelobjectcode,,
EAID_D37FA6DE_C694_449a_A665_C48B43794F0F,EAID_51BA37A4_2E1D_4704_9153_02759084D5E2,,,datumBeginGeldigheidKadastraleGemeente,Begindatum geldigheid kadastrale gemeente,,
EAID_8A5112B0_0340_41a6_9904_7EC146E109A5,EAID_51BA37A4_2E1D_4704_9153_02759084D5E2,,,datumEindeGeldigheidKadastraleGemeente,Einddatum geldigheid kadastrale gemeente,,
EAID_414F63DB_F7D7_439d_A022_BF2A8B120DB3,EAID_51BA37A4_2E1D_4704_9153_02759084D5E2,,,kadastraleGemeentecode,Kadastrale gemeentecode,,
EAID_09FE10D1_CCD4_4065_B592_CB8B3EB5348D,EAID_51BA37A4_2E1D_4704_9153_02759084D5E2,,,naam,Naam,,
EAID_C12CCD1D_B2D8_465a_A072_642DE9559FC4,EAID_A17A01A9_2A4F_46e8_A55A_2B151F8ED46E,,,datumEindeLand,Einddatum land,,
EAID_5DCDA036_B20C_43a2_BA19_FC3453FA9CA1,EAID_A17A01A9_2A4F_46e8_A55A_2B151F8ED46E,,,datumIngangLand,Ingangsdatum land,,
EAID_4D82C23A_B657_45d6_842A_3CDE6FBA9A25,EAID_A17A01A9_2A4F_46e8_A55A_2B151F8ED46E,,,landcode,Landcode,,
EAID_0894189E_B7F1_4a3b_831E_D963FE20B6FF,EAID_A17A01A9_2A4F_46e8_A55A_2B151F8ED46E,,,landcodeISO,Landcode ISO,,
EAID_254B1041_5DE6_4376_997B_728D39D00DD2,EAID_A17A01A9_2A4F_46e8_A55A_2B151F8ED46E,,,landnaam,Landnaam,,
EAID_9314BDA4_EB10_47df_9B60_ACDEDDF0B5A2,EAID_5A8F56B7_AE35_4212_B059_DAD064EDBAB8,,,datumEindeProvincie,Einddatum provincie,,
EAID_B242F909_7C5A_4e30_867D_2A503A9A7851,EAID_5A8F56B7_AE35_4212_B059_DAD064EDBAB8,,,hoofdstad,Hoofdstad,,
EAID_63F71759_E7C7_43de_963F_06ABD0C3759F,EAID_5A8F56B7_AE35_4212_B059_DAD064EDBAB8,,,datumIngangProvincie,Ingangsdatum provincie,,
EAID_3B2F4775_B23F_4259_909C_2D5EFBDABE81,EAID_5A8F56B7_AE35_4212_B059_DAD064EDBAB8,,,oppervlakte,oppervlakte,,
EAID_ADF611A7_8721_46b5_ADDF_53FAC3589B61,EAID_5A8F56B7_AE35_4212_B059_DAD064EDBAB8,,,oppervlakteLand,oppervlakte land,,
EAID_2F7CE22B_D6F3_4144_87A0_2570238EE8A2,EAID_5A8F56B7_AE35_4212_B059_DAD064EDBAB8,,,provinciecode,Provinciecode,,
EAID_F0C2E290_6C8D_4ccc_9009_57A3ECE64CF0,EAID_5A8F56B7_AE35_4212_B059_DAD064EDBAB8,,,provincienaam,Provincienaam,,
EAID_1094B4EA_0771_40af_9671_B52F763CFB62,EAID_0F175713_CEAB_4c6e_8A61_27F93C1FC777,,,code,Code,,
EAID_AD7C1A72_DB9C_44b2_A826_2DA0D40DADC0,EAID_0F175713_CEAB_4c6e_8A61_27F93C1FC777,,,datumAanvangGeldigheidPartij,Datum aanvang geldigheid partij,,
EAID_78B62406_7330_45b5_BBED_21278B261212,EAID_0F175713_CEAB_4c6e_8A61_27F93C1FC777,,,datumEindeGeldigheidPartij,Datum einde geldigheid partij,,
EAID_D3051FB5_043F_4af3_B0AB_B2DDA4FF5C2D,EAID_0F175713_CEAB_4c6e_8A61_27F93C1FC777,,,naam,Naam,,
EAID_76427AAC_0094_4584_947C_077C5C85D247,EAID_0F175713_CEAB_4c6e_8A61_27F93C1FC777,,,soort,Soort,,
EAID_1E5E0F06_B4A5_4e78_A8C5_EE3B36B111A2,EAID_0F175713_CEAB_4c6e_8A61_27F93C1FC777,,,verstrekkingsbeperkingMogelijk,VerstrekkingsbeperkingMogelijk?,,
EAID_3C7ED355_6A57_4a6d_8EEF_E1993CCFBA37,EAID_61D1E99C_DF5E_48ee_8BAB_4ACA1745BC7C,,,datumAanvangGeldigheidVerkrijging,Datum aanvang geldigheid verkrijging,,
EAID_0903B555_D105_4503_B141_61E9990A0ECF,EAID_61D1E99C_DF5E_48ee_8BAB_4ACA1745BC7C,,,datumEindeGeldigheidVerkrijging,Datum einde geldigheid verkrijging,,
EAID_9598FC19_98D9_4957_9DFA_14BC8A29FA9B,EAID_61D1E99C_DF5E_48ee_8BAB_4ACA1745BC7C,,,omschrijvingVerkrijging,Omschrijving verkrijging,,
EAID_A4B75A70_21FA_414a_9B0A_92199EA6DF2A,EAID_61D1E99C_DF5E_48ee_8BAB_4ACA1745BC7C,,,redennummerVerkrijging,Redennummer verkrijging,,
EAID_B33E3599_2FC2_4668_8CA1_C09B2FE83076,EAID_7F97B43F_CCA1_4bfc_9824_9BEC8D2A70E6,,,datumAanvangGeldigheidVerlies,Datum aanvang geldigheid verlies,,
EAID_864A4FD5_3A47_4a3e_967B_7B8AA4943B77,EAID_7F97B43F_CCA1_4bfc_9824_9BEC8D2A70E6,,,datumEindeGeldigheidVerlies,Datum einde geldigheid verlies,,
EAID_CC2C2EE0_BDD2_4458_8415_7FBD319A0916,EAID_7F97B43F_CCA1_4bfc_9824_9BEC8D2A70E6,,,omschrijvingVerlies,Omschrijving verlies,,
EAID_A3617F57_CDB3_4bc8_885E_85B88205A110,EAID_7F97B43F_CCA1_4bfc_9824_9BEC8D2A70E6,,,redennummerVerlies,Redennummer verlies,,
EAID_643E5C08_799C_4651_A6B3_20EE593F6380,EAID_6B9EC881_1112_44bc_B114_203A793A54B1,,,datumBeginGeldigheidReisdocumentsoort,Begindatum geldigheid reisdocumentsoort,,
EAID_106F2BF4_2B3E_4f22_BB71_74E52C9B3F51,EAID_6B9EC881_1112_44bc_B114_203A793A54B1,,,datumEindeGeldigheidReisdocumentsoort,Einddatum geldigheid reisdocumentsoort,,
EAID_392C4254_F7F3_4897_90BB_AA2D327A2AB0,EAID_6B9EC881_1112_44bc_B114_203A793A54B1,,,reisdocumentcode,Reisdocumentcode,,
EAID_E9AE436A_31C6_4e4f_AD4F_AE2001A0EF1B,EAID_6B9EC881_1112_44bc_B114_203A793A54B1,,,reisdocumentOmschrijving,Reisdocumentomschrijving,,
EAID_554F9FEB_ADEF_4ad4_80A7_B65E2B909C74,EAID_B3F47842_F9C5_4417_BC76_05CA58D4998D,,,datumEindeSBIActiviteit,Einddatum SBI Activiteit,,
EAID_1A78C185_328F_4a2e_A2E8_D2A2518D77F7,EAID_B3F47842_F9C5_4417_BC76_05CA58D4998D,,,hoofdniveau,Hoofdniveau,,
EAID_DF1237F1_C439_48f4_B6B2_661B34FCEF1A,EAID_B3F47842_F9C5_4417_BC76_05CA58D4998D,,,hoofdniveauOmschrijving,Hoofdniveau omschrijving,,
EAID_B6A9B023_006A_4b17_B7D9_D13BEF16B937,EAID_B3F47842_F9C5_4417_BC76_05CA58D4998D,,,datumIngangSBIActiviteit,Ingangsdatum SBI Activiteit,,
EAID_2BB4CD99_0A5A_4ed1_9B7B_EF78B77F63BB,EAID_B3F47842_F9C5_4417_BC76_05CA58D4998D,,,naamActiviteit,Naam activiteit,,
EAID_CB183780_B968_4ad6_84CF_2F5D154D0456,EAID_B3F47842_F9C5_4417_BC76_05CA58D4998D,,,SBICode,SBI code,,
EAID_243E6F0D_9B19_4cdb_B641_91B31D8C9081,EAID_B3F47842_F9C5_4417_BC76_05CA58D4998D,,,SBIGroep,SBI Groep,,
EAID_53CE191E_230E_4927_9146_D8BC2D009330,EAID_B3F47842_F9C5_4417_BC76_05CA58D4998D,,,SBIGroepOmschrijving,SBI Groep omschrijving,,
EAID_C2384362_87D5_4eae_BB78_6F7714CB2185,EAID_9D7F05BF_414E_4071_9E78_FAD2AA21D40E,,,datumBeginGeldigheidSoortGrootte,Begindatum geldigheid soort grootte,,
