authentiek,begrip,GGM-bron,created,datum_opname,definitie,dst_class_id,dst_documentation,dst_mult_end,dst_mult_start,dst_multiplicity,dst_role,heeft_tijdlijn_geldigheid,heeft_tijdlijn_registratie,herkomst,herkomst_definitie,GGM-guid,indicatie_formele_historie,indicatie_in_onderzoek,indicatie_materiele_historie,kwaliteit,modified,mogelijk_geen_waarde,GGM-naam,order,populatie,schema_id,src_class_id,src_documentation,src_mult_end,src_mult_start,src_multiplicity,src_role,stereotype,GGM-synoniemen,GGM-toelichting,GGM-uml-type,Datum-tijd-export
,,,,,,EAID_32DFC5DD_79D9_45d5_8F9D_7D5125961817,,1,0,,,Nee,Nee,,,EAID_EAE2E17D_3BF0_41ec_8ADC_0EED4B925F6D,Nee,Nee,Nee,,,Ja,betreft,,,GGM_ROOT_SCHEMA,EAID_B65280CD_3429_4966_AD2D_CB3EE76EE2E8,,-1,0,,,,,nan,Association,12052026-14:54:01
,,,,,,EAID_51C8E3DF_FFF4_4a20_9CB2_AA5FA50579E2,,-1,0,,,Nee,Nee,,,EAID_40A5CCFA_BC16_4bd5_BAE7_4DE44F139081,Nee,Nee,Nee,,,Ja,verantwoordelijk ouder,,,GGM_ROOT_SCHEMA,EAID_90E49701_2A06_4669_9199_6FCFDFCA707A,,-1,0,,,,,nan,Association,12052026-14:54:01
,,,,,,EAID_266057AF_58BD_42e1_B4D5_16EB266B9B7A,,1,1,,,Nee,Nee,,,EAID_26655188_F699_4467_B728_12C6D42B61DF,Nee,Nee,Nee,,,Ja,betreft,,,GGM_ROOT_SCHEMA,EAID_07FE66E8_8316_406b_A590_922C2E7B4305,,-1,0,,,,,nan,Association,12052026-14:54:01
,,,,,,EAID_613E192A_D0F2_4e67_BE73_51C09197EE3D,,1,1,,,Nee,Nee,,,EAID_D6AE47CD_3BE5_492a_A143_A29C3B3F38EA,Nee,Nee,Nee,,,Ja,betreft,,,GGM_ROOT_SCHEMA,EAID_07FE66E8_8316_406b_A590_922C2E7B4305,,-1,0,,,,,nan,Association,12052026-14:54:01
,,,,,,EAID_697F1730_B439_4b35_8799_1B2E9AB04548,,-1,0,,,Nee,Nee,,,EAID_394820AC_FA0B_45c2_8E87_64DADE538231,Nee,Nee,Nee,,,Ja,opgelegd door,,,GGM_ROOT_SCHEMA,EAID_B369B374_F560_4ea6_9A8B_DBBCB4961EFF,,1,1,,,,,nan,Association,12052026-14:54:01
,,,,,,EAID_51C8E3DF_FFF4_4a20_9CB2_AA5FA50579E2,,-1,1,,,Nee,Nee,,,EAID_1B912C26_ACAD_49a8_B48D_1F1D8B8BFD26,Nee,Nee,Nee,,,Ja,verantwoordelijke ouder,,,GGM_ROOT_SCHEMA,EAID_697F1730_B439_4b35_8799_1B2E9AB04548,,-1,0,,,,,nan,Association,12052026-14:54:01
,,,,,,EAID_32DFC5DD_79D9_45d5_8F9D_7D5125961817,,1,1,,,Nee,Nee,,,EAID_744F71E2_CC6B_48ae_9683_DCAC2E276019,Nee,Nee,Nee,,,Ja,heeft,,,GGM_ROOT_SCHEMA,EAID_252C70B1_4E02_4033_B2B5_86F65496D7AB,,-1,0,,,,,nan,Association,12052026-14:54:01
,,,,,,EAID_32DFC5DD_79D9_45d5_8F9D_7D5125961817,,1,1,,,Nee,Nee,,,EAID_5DBF09CA_CB0A_42e4_A90A_3BAAD6B7E95E,Nee,Nee,Nee,,,Ja,heeft,,,GGM_ROOT_SCHEMA,EAID_B8584CD2_A54A_4a59_82B6_A597A0864CFA,,-1,0,,,,,nan,Association,12052026-14:54:01
,,,,,,EAID_32DFC5DD_79D9_45d5_8F9D_7D5125961817,,1,1,,,Nee,Nee,,,EAID_E0BB1B06_DD1A_4a88_B7F2_D426177F8198,Nee,Nee,Nee,,,Ja,heeft,,,GGM_ROOT_SCHEMA,EAID_CFFD5F20_5FA9_4d93_AD34_6867D64A58B9,,-1,0,,,,,nan,Association,12052026-14:54:01
,,,,,,EAID_697F1730_B439_4b35_8799_1B2E9AB04548,,-1,0,,,Nee,Nee,,,EAID_DBBD5265_268F_46ea_A748_3BECEA8A9A4A,Nee,Nee,Nee,,,Ja,betreft leerling,,,GGM_ROOT_SCHEMA,EAID_266057AF_58BD_42e1_B4D5_16EB266B9B7A,,1,1,,,,,nan,Association,12052026-14:54:01
,,,,,,EAID_252C70B1_4E02_4033_B2B5_86F65496D7AB,,-1,0,,,Nee,Nee,,,EAID_BC9B933D_E53D_4637_A451_AB7BC45BC048,Nee,Nee,Nee,,,Ja,heeft,,,GGM_ROOT_SCHEMA,EAID_266057AF_58BD_42e1_B4D5_16EB266B9B7A,,1,1,,,,,nan,Association,12052026-14:54:01
,,,,,,EAID_B8584CD2_A54A_4a59_82B6_A597A0864CFA,,-1,0,,,Nee,Nee,,,EAID_0B21C716_7F3E_42e6_89D6_631C6ADCD215,Nee,Nee,Nee,,,Ja,heeft,,,GGM_ROOT_SCHEMA,EAID_266057AF_58BD_42e1_B4D5_16EB266B9B7A,,1,1,,,,,nan,Association,12052026-14:54:01
,,,,,,EAID_7689A6B7_2A9E_42db_A028_E4601305DBFF,,-1,0,,,Nee,Nee,,,EAID_6EA4316E_D98A_443a_AEF4_4A2CE3A40B37,Nee,Nee,Nee,,,Ja,betreft,,,GGM_ROOT_SCHEMA,EAID_266057AF_58BD_42e1_B4D5_16EB266B9B7A,,1,1,,,,,nan,Association,12052026-14:54:01
,,,,,,EAID_CFFD5F20_5FA9_4d93_AD34_6867D64A58B9,,-1,0,,,Nee,Nee,,,EAID_333AC8C9_7443_4a49_A875_297B65FC944C,Nee,Nee,Nee,,,Ja,heeft,,,GGM_ROOT_SCHEMA,EAID_266057AF_58BD_42e1_B4D5_16EB266B9B7A,,1,1,,,,,nan,Association,12052026-14:54:01
,,,,,,EAID_E8301577_1A49_43cf_A2CA_0F042584EBB3,,1,0,,,Nee,Nee,,,EAID_2DC85C4C_48E2_4017_809C_20F8347288FF,Nee,Nee,Nee,,,Ja,heeft,,,GGM_ROOT_SCHEMA,EAID_266057AF_58BD_42e1_B4D5_16EB266B9B7A,,1,1,,,,,nan,Association,12052026-14:54:01
,,,,,,EAID_F47ACE79_C476_479f_A3A3_729E65AF3D32,,-1,0,,,Nee,Nee,,,EAID_32D089B1_51D3_4720_B2BC_E5475EE62FA3,Nee,Nee,Nee,,,Ja,heeft,,,GGM_ROOT_SCHEMA,EAID_266057AF_58BD_42e1_B4D5_16EB266B9B7A,,1,1,,,,,nan,Association,12052026-14:54:01
,,,,,,EAID_133AF611_9FA0_4a09_BF12_74C5FA5F6F60,,-1,0,,,Nee,Nee,,,EAID_901A3590_2010_4e3f_954C_A0A3D9E7AF28,Nee,Nee,Nee,,,Ja,heeft,,,GGM_ROOT_SCHEMA,EAID_266057AF_58BD_42e1_B4D5_16EB266B9B7A,,1,1,,,,,nan,Association,12052026-14:54:01
,,,,,,EAID_0E3DE26B_C535_4a03_98A4_8D36DC3D5297,,-1,0,,,Nee,Nee,,,EAID_5DA8C8B3_BE1A_40bd_A4FF_980213D42E5C,Nee,Nee,Nee,,,Ja,,,,GGM_ROOT_SCHEMA,EAID_F47ACE79_C476_479f_A3A3_729E65AF3D32,,1,1,,,,,,Association,12052026-14:54:01
,,,,,,EAID_3119A4DB_BB23_4adc_98BD_82F2D7996C6B,,-1,1,,,Nee,Nee,,,EAID_0B9864A5_0943_4b48_AB00_E932A450D1B7,Nee,Nee,Nee,,,Ja,school heeft,,,GGM_ROOT_SCHEMA,EAID_32DFC5DD_79D9_45d5_8F9D_7D5125961817,,1,0,,,,,,Association,12052026-14:54:01
,,,,,,EAID_F47ACE79_C476_479f_A3A3_729E65AF3D32,,-1,0,,,Nee,Nee,,,EAID_FA07FA3D_3EC3_450e_8FE0_766875D7CC5F,Nee,Nee,Nee,,,Ja,kent,,,GGM_ROOT_SCHEMA,EAID_32DFC5DD_79D9_45d5_8F9D_7D5125961817,,-1,1,,,,,nan,Association,12052026-14:54:01
,,,,,,EAID_8AF9FAE6_13D8_484d_97F5_2A3839BC8618,,-1,1,,,Nee,Nee,,,EAID_CED5C094_5222_4347_9FE1_7D5B2DECA3DD,Nee,Nee,Nee,,,Ja,heeft,,,GGM_ROOT_SCHEMA,EAID_32DFC5DD_79D9_45d5_8F9D_7D5125961817,,-1,0,,,,,,Association,12052026-14:54:01
,,,,,,EAID_133AF611_9FA0_4a09_BF12_74C5FA5F6F60,,-1,0,,,Nee,Nee,,,EAID_234C124E_EB86_4555_93EC_22588C3A17A4,Nee,Nee,Nee,,,Ja,heeft,,,GGM_ROOT_SCHEMA,EAID_32DFC5DD_79D9_45d5_8F9D_7D5125961817,,1,1,,,,,nan,Association,12052026-14:54:01
,,,,,,EAID_BE5E10D0_FD83_4b0a_B5D2_4A7EE6B9C53B,,-1,0,,,Nee,Nee,,,EAID_2631E399_1628_4896_BFF1_21D643845E2C,Nee,Nee,Nee,,,Ja,gebruikt,,,GGM_ROOT_SCHEMA,EAID_32DFC5DD_79D9_45d5_8F9D_7D5125961817,,-1,0,,,,,nan,Association,12052026-14:54:01
,,,,,,EAID_F954FB72_AE88_4a0e_A3D8_555FCF8D9C9F,,1,0,,,Nee,Nee,,,EAID_44E14266_7033_40f1_AC08_6F9BF5ED5C00,Nee,Nee,Nee,,,Ja,vindbaar op,,,GGM_ROOT_SCHEMA,EAID_2C230EE7_036D_48be_B82A_FF45598170F7,,-1,0,,,,,nan,Association,12052026-14:54:01
,,,,,,EAID_703CAFCF_FDC0_4861_AA76_1692303DE7BE,,1,0,,,Nee,Nee,,,EAID_919B5B41_AEC2_4f84_B1E9_65741BF8C493,Nee,Nee,Nee,,,Ja,zit in,,,GGM_ROOT_SCHEMA,EAID_2C230EE7_036D_48be_B82A_FF45598170F7,,-1,0,,,,,,Association,12052026-14:54:01
,,,,,,EAID_67CF25EB_EBB0_4185_8171_1F9DD3B5D212,,1,1,,,Nee,Nee,,,EAID_C4C65D59_136E_4a4c_8E5B_96A6396D3CE6,Nee,Nee,Nee,,,Ja,is van soort,,,GGM_ROOT_SCHEMA,EAID_2C230EE7_036D_48be_B82A_FF45598170F7,,-1,0,,,,,,Association,12052026-14:54:01
,,,,,,EAID_4C1543FD_250B_4291_9B23_BC9D3D9C0C4A,,1,1,,,Nee,Nee,,,EAID_EFA6E5A8_4A4A_4fc8_89C5_6DFDB6186DB4,Nee,Nee,Nee,,,Ja,staat op,,,GGM_ROOT_SCHEMA,EAID_703CAFCF_FDC0_4861_AA76_1692303DE7BE,,-1,0,,,,,,Association,12052026-14:54:01
,,,,,,EAID_703CAFCF_FDC0_4861_AA76_1692303DE7BE,,-1,0,,,Nee,Nee,,,EAID_09CA27B3_BF50_45a5_8708_65E789BB518C,Nee,Nee,Nee,,,Ja,zit in,,,GGM_ROOT_SCHEMA,EAID_F954FB72_AE88_4a0e_A3D8_555FCF8D9C9F,,1,0,,,,,,Association,12052026-14:54:01
,,,,,,EAID_4C1543FD_250B_4291_9B23_BC9D3D9C0C4A,,1,0,,,Nee,Nee,,,EAID_8C0C6E8C_2CFD_4f2b_95DB_6417D1A1398D,Nee,Nee,Nee,,,Ja,staat op,,,GGM_ROOT_SCHEMA,EAID_F954FB72_AE88_4a0e_A3D8_555FCF8D9C9F,,-1,0,,,,,nan,Association,12052026-14:54:01
,,,,,,EAID_E42A32F7_262F_4005_9EB9_4674B76E8825,,1,0,,,Nee,Nee,,,EAID_CAEF36F1_E915_4dc3_BFA4_53FD9C8F5E33,Nee,Nee,Nee,,,Ja,hoort bij,,,GGM_ROOT_SCHEMA,EAID_F954FB72_AE88_4a0e_A3D8_555FCF8D9C9F,,-1,0,,,,,nan,Association,12052026-14:54:01
,,,,,,EAID_836E51BF_65E9_4482_B555_C9AB737D264D,,-1,0,,,Nee,Nee,,,EAID_4610B0AB_0D86_42ab_9619_8B78B5EAB332,Nee,Nee,Nee,,,Ja,heeft,,,GGM_ROOT_SCHEMA,EAID_E42A32F7_262F_4005_9EB9_4674B76E8825,,1,1,,,,,nan,Association,12052026-14:54:01
,,,,,,EAID_E11FDCA7_7538_4353_83FF_72164D928452,,-1,0,,,Nee,Nee,,,EAID_754FC6C1_D7B3_4b3d_9991_8DD4AA00CCC1,Nee,Nee,Nee,,,Ja,heeft,,,GGM_ROOT_SCHEMA,EAID_E42A32F7_262F_4005_9EB9_4674B76E8825,,1,1,,,,,nan,Association,12052026-14:54:01
,,,,,,EAID_F25EE5A8_2CF4_498b_8DAD_8EEE48FAF3A5,,-1,1,,,Nee,Nee,,,EAID_7C1BBED5_4316_433a_A13D_CB353DB9B13C,Nee,Nee,Nee,,,Ja,wordt begrensd door,,,GGM_ROOT_SCHEMA,EAID_E42A32F7_262F_4005_9EB9_4674B76E8825,,-1,0,,,,,nan,Association,12052026-14:54:01
,,,,,,EAID_17286CE1_21F2_454b_95A6_3E4C0C6E2453,,-1,0,,,Nee,Nee,,,EAID_7356FAC0_F183_494b_948D_5DFC47CC5522,Nee,Nee,Nee,,,Ja,heeft,,,GGM_ROOT_SCHEMA,EAID_E42A32F7_262F_4005_9EB9_4674B76E8825,,1,1,,,,,nan,Association,12052026-14:54:01
,,,,,,EAID_F25EE5A8_2CF4_498b_8DAD_8EEE48FAF3A5,,-1,1,,,Nee,Nee,,,EAID_0EB0ABE6_4A54_48ad_8B51_41EBF75F8EF1,Nee,Nee,Nee,,,Ja,heeft locatie,,,GGM_ROOT_SCHEMA,EAID_17286CE1_21F2_454b_95A6_3E4C0C6E2453,,-1,0,,,,,nan,Association,12052026-14:54:01
,,,,,,EAID_0644BD52_8C2B_462d_94B9_9C99908952F5,,-1,0,,,Nee,Nee,,,EAID_E1790157_80B5_4537_BEDB_FB6A0AEB3A56,Nee,Nee,Nee,,,Ja,heeft,,,GGM_ROOT_SCHEMA,EAID_17286CE1_21F2_454b_95A6_3E4C0C6E2453,,1,1,,,,,nan,Association,12052026-14:54:01
,,,,,,EAID_8417459E_2193_44a2_A1AC_38C39EA93CBF,,-1,0,,,Nee,Nee,,,EAID_C1012227_462A_41ec_AF20_53B78105C045,Nee,Nee,Nee,,,Ja,heeft,,,GGM_ROOT_SCHEMA,EAID_14939C33_2DCE_41bf_A2BE_FF1EDD292FE7,,1,1,,,,,nan,Association,12052026-14:54:01
,,,,,,EAID_4C1543FD_250B_4291_9B23_BC9D3D9C0C4A,,-1,0,,,Nee,Nee,,,EAID_9DE067E7_2305_4f08_86EA_E5AF550E336F,Nee,Nee,Nee,,,Ja,heeft,,,GGM_ROOT_SCHEMA,EAID_382D408F_41A3_49d2_9F66_DFFA6C75590D,,1,1,,,,,,Association,12052026-14:54:01
,,,,,,EAID_E42A32F7_262F_4005_9EB9_4674B76E8825,,1,1,,,Nee,Nee,,,EAID_C0088790_7E28_4d9e_AEA3_ED3243330D49,Nee,Nee,Nee,,,Ja,hoort bij,,,GGM_ROOT_SCHEMA,EAID_84DED9A9_2D33_4a77_94F2_29657024590F,,1,0,,,,,nan,Association,12052026-14:54:01
,,,,,,EAID_14939C33_2DCE_41bf_A2BE_FF1EDD292FE7,,-1,0,,,Nee,Nee,,,EAID_65B9846F_78F1_46f7_B8BB_7A022AB7FEA2,Nee,Nee,Nee,,,Ja,heeft,,,GGM_ROOT_SCHEMA,EAID_0644BD52_8C2B_462d_94B9_9C99908952F5,,1,1,,,,,nan,Association,12052026-14:54:01
,,,,,,EAID_2C230EE7_036D_48be_B82A_FF45598170F7,,-1,0,,,Nee,Nee,,,EAID_F624D2ED_D364_4c68_A21F_606BF07EC1A3,Nee,Nee,Nee,,,Ja,bevat,,,GGM_ROOT_SCHEMA,EAID_F8283401_70F8_41b8_A97C_32A9074AD4B1,,1,0,,,,,nan,Association,12052026-14:54:01
,,,,,,EAID_F8283401_70F8_41b8_A97C_32A9074AD4B1,,-1,0,,,Nee,Nee,,,EAID_9E33A846_9576_4387_8887_CF26687CAA07,Nee,Nee,Nee,,,Ja,heeft,,,GGM_ROOT_SCHEMA,EAID_8417459E_2193_44a2_A1AC_38C39EA93CBF,,1,1,,,,,nan,Association,12052026-14:54:01
,,,,,,EAID_369E453B_4C3A_48dc_9619_C36232B339D9,,-1,0,,,Nee,Nee,,,EAID_6941BFAC_0A5F_49b1_92B2_0AD5EF8F7D88,Nee,Nee,Nee,,,Ja,voor,,,GGM_ROOT_SCHEMA,EAID_2F2A3590_9B34_4ec5_B0AE_B487ED241155,,-1,0,,,,,nan,Association,12052026-14:54:01
,,,,,,EAID_66DB38CC_932D_462c_9791_C60237EA9B7A,,-1,0,,,Nee,Nee,,,EAID_6E5A130E_ADAA_49b7_B413_2D6E404039F6,Nee,Nee,Nee,,,Ja,valt binnen,,,GGM_ROOT_SCHEMA,EAID_E09E5B44_4D39_455a_B0A5_390A63AC0C43,,-1,0,,,,,,Association,12052026-14:54:01
,,,,,,EAID_9AE5BCE3_AD6D_4241_9651_823400E3745F,,1,0,,,Nee,Nee,,,EAID_B592184C_6739_49fe_9E13_B8D972C049AA,Nee,Nee,Nee,,,Ja,heeft,,,GGM_ROOT_SCHEMA,EAID_E09E5B44_4D39_455a_B0A5_390A63AC0C43,,-1,0,,,,,nan,Association,12052026-14:54:01
,,,,,,EAID_137DECB4_F249_4039_B4F3_787852C4CB11,,-1,1,,,Nee,Nee,,,EAID_F50E960E_F058_49d1_BEE4_CDC528BE386F,Nee,Nee,Nee,,,Ja,stamt uit,,,GGM_ROOT_SCHEMA,EAID_E09E5B44_4D39_455a_B0A5_390A63AC0C43,,-1,0,,,,,nan,Association,12052026-14:54:01
,,,,,,EAID_E09E5B44_4D39_455a_B0A5_390A63AC0C43,,1,1,,,Nee,Nee,,,EAID_2907D6A4_5E68_4260_888D_6A2F4DBED03F,Nee,Nee,Nee,,,Ja,is onderdeel van,,,GGM_ROOT_SCHEMA,EAID_369E453B_4C3A_48dc_9619_C36232B339D9,,-1,0,,,,,nan,Association,12052026-14:54:01
,,,,,,EAID_FEFE9DBE_921F_4cc4_99C5_972A9C5F4C6E,,-1,0,,,Nee,Nee,,,EAID_0520C4AE_A1CB_4bc1_A3C2_F5763CB45D1B,Nee,Nee,Nee,,,Ja,heeft,,,GGM_ROOT_SCHEMA,EAID_369E453B_4C3A_48dc_9619_C36232B339D9,,1,1,,,,,,Association,12052026-14:54:01
,,,,,,EAID_59CF7225_3D61_42e2_A399_7EB13450D97D,,1,0,,,Nee,Nee,,,EAID_2A8819BB_D6B0_4dbf_BE82_21CAD5A21361,Nee,Nee,Nee,,,Ja,heeft,,,GGM_ROOT_SCHEMA,EAID_369E453B_4C3A_48dc_9619_C36232B339D9,,-1,0,,,,,nan,Association,12052026-14:54:01
,,,,,,EAID_D7947186_4317_407b_A456_41DF5187E810,,1,1,,,Nee,Nee,,,EAID_2C2606E9_7715_4136_A6A2_67CBD99E13A6,Nee,Nee,Nee,,,Ja,heeft,,,GGM_ROOT_SCHEMA,EAID_369E453B_4C3A_48dc_9619_C36232B339D9,,-1,0,,,,,,Association,12052026-14:54:01
,,,,,,EAID_B61986A2_B8E7_4e69_AD55_E61771FDEEB4,,-1,0,,,Nee,Nee,,,EAID_93326F4C_59F0_4858_82A9_04FE93151B7F,Nee,Nee,Nee,,,Ja,heeft,,,GGM_ROOT_SCHEMA,EAID_369E453B_4C3A_48dc_9619_C36232B339D9,,-1,0,,,,,,Association,12052026-14:54:01
,,,,,,EAID_7A080605_07C5_4947_9B35_BC6EBE2041FA,,1,0,,,Nee,Nee,,,EAID_BC9161A8_B949_418c_8460_7BE95515134F,Nee,Nee,Nee,,,Ja,heeft,,,GGM_ROOT_SCHEMA,EAID_369E453B_4C3A_48dc_9619_C36232B339D9,,1,1,,,,,nan,Association,12052026-14:54:01
,,,,,,EAID_137DECB4_F249_4039_B4F3_787852C4CB11,,-1,1,,,Nee,Nee,,,EAID_FBD7B308_2CAD_425e_ACCA_ADFE8C30993C,Nee,Nee,Nee,,,Ja,stamt uit,,,GGM_ROOT_SCHEMA,EAID_369E453B_4C3A_48dc_9619_C36232B339D9,,-1,0,,,,,nan,Association,12052026-14:54:01
,,,,,,EAID_2F2A3590_9B34_4ec5_B0AE_B487ED241155,,-1,0,,,Nee,Nee,,,EAID_1208CAFE_5505_4681_A175_BBF40F2DB352,Nee,Nee,Nee,,,Ja,doet,,,GGM_ROOT_SCHEMA,EAID_066C9C37_0FAF_4239_8D7D_B7EBE42E4918,,1,1,,,,,nan,Association,12052026-14:54:01
,,,,,,EAID_78DA1B42_4AF8_4650_81A0_7F2C3A450B3D,,-1,0,,,Nee,Nee,,,EAID_88AEF29B_D906_4ba5_B394_135C20D857EF,Nee,Nee,Nee,,,Ja,heeft,,,GGM_ROOT_SCHEMA,EAID_604A6143_DE7F_4950_B3D4_DFB88C7F4670,,1,1,,,,,,Association,12052026-14:54:01
,,,,,,EAID_E09E5B44_4D39_455a_B0A5_390A63AC0C43,,1,1,,,Nee,Nee,,,EAID_99BFEAAB_AEF8_424e_B567_5D1DC2F5EE15,Nee,Nee,Nee,,,Ja,hoort bij,,,GGM_ROOT_SCHEMA,EAID_13119DEC_D451_4bec_BB37_7B1944ACCA9D,,-1,0,,,,,,Association,12052026-14:54:01
,,,,,,EAID_369E453B_4C3A_48dc_9619_C36232B339D9,,-1,0,,,Nee,Nee,,,EAID_9608D483_4A70_43a3_A08A_94E36A899845,Nee,Nee,Nee,,,Ja,valt binnen,,,GGM_ROOT_SCHEMA,EAID_13119DEC_D451_4bec_BB37_7B1944ACCA9D,,1,0,,,,,,Association,12052026-14:54:01
,,,,,,EAID_13119DEC_D451_4bec_BB37_7B1944ACCA9D,,-1,0,,,Nee,Nee,,,EAID_CF9A5227_0396_435a_8734_0980E5661383,Nee,Nee,Nee,,,Ja,valt binnen,,,GGM_ROOT_SCHEMA,EAID_13119DEC_D451_4bec_BB37_7B1944ACCA9D,,1,1,,,,,,Association,12052026-14:54:01
,,,,,,EAID_D9693C25_0F66_4504_BE2B_4BBF66071026,,-1,0,,,Nee,Nee,,,EAID_5A187491_2E2F_4344_A191_E6973A644E4E,Nee,Nee,Nee,,,Ja,heeft,,,GGM_ROOT_SCHEMA,EAID_CA844994_4AAE_417f_82A3_31CA5432237A,,1,0,,,,,,Association,12052026-14:54:01
,,,,,,EAID_C45E0D5D_3B2F_40a7_B12C_B6E910C516FA,,-1,1,,,Nee,Nee,,,EAID_3CABDAAA_CBFF_4baf_83F5_E5EDAEFA5A8F,Nee,Nee,Nee,,,Ja,wordt beschreven,,,GGM_ROOT_SCHEMA,EAID_7A080605_07C5_4947_9B35_BC6EBE2041FA,,1,1,,,,,,Association,12052026-14:54:01
,,,,,,EAID_CA844994_4AAE_417f_82A3_31CA5432237A,,-1,0,,,Nee,Nee,,,EAID_0F2A93BC_D421_4e98_A566_CD5F2C347D4E,Nee,Nee,Nee,,,Ja,heeft,,,GGM_ROOT_SCHEMA,EAID_78DA1B42_4AF8_4650_81A0_7F2C3A450B3D,,1,1,,,,,,Association,12052026-14:54:01
,,,,,,EAID_604A6143_DE7F_4950_B3D4_DFB88C7F4670,,1,1,,,Nee,Nee,,,EAID_5B6E5EE5_1ED8_40de_9294_B50BFAFC2A5F,Nee,Nee,Nee,,,Ja,is te vinden in,,,GGM_ROOT_SCHEMA,EAID_D7947186_4317_407b_A456_41DF5187E810,,-1,0,,,,,,Association,12052026-14:54:01
,,,,,,EAID_CA844994_4AAE_417f_82A3_31CA5432237A,,1,1,,,Nee,Nee,,,EAID_00A89678_8013_45ef_B523_EAE54EADE361,Nee,Nee,Nee,,,Ja,is te vinden in,,,GGM_ROOT_SCHEMA,EAID_D7947186_4317_407b_A456_41DF5187E810,,-1,0,,,,,,Association,12052026-14:54:01
,,,,,,EAID_D9693C25_0F66_4504_BE2B_4BBF66071026,,1,1,,,Nee,Nee,,,EAID_17951F4C_9871_476b_AFB3_7B3848B3B93D,Nee,Nee,Nee,,,Ja,is te vinden in,,,GGM_ROOT_SCHEMA,EAID_D7947186_4317_407b_A456_41DF5187E810,,-1,0,,,,,,Association,12052026-14:54:01
,,,,,,EAID_78DA1B42_4AF8_4650_81A0_7F2C3A450B3D,,1,0,,,Nee,Nee,,,EAID_E19D5B42_D3F7_4c43_9037_DA4531AFF728,Nee,Nee,Nee,,,Ja,is te vinden in,,,GGM_ROOT_SCHEMA,EAID_D7947186_4317_407b_A456_41DF5187E810,,-1,0,,,,,,Association,12052026-14:54:01
,,,,,,EAID_65792171_62FA_4c35_930A_8B9C999ADC14,,-1,0,,,Nee,Nee,,,EAID_C3745FB4_D387_4ccc_8B35_F89C76EBC4F1,Nee,Nee,Nee,,,Ja,valt binnen,,,GGM_ROOT_SCHEMA,EAID_71A5C565_C2CC_495f_910A_76C199C6AF0E,,-1,0,,,,,,Association,12052026-14:54:01
,,,,,,EAID_54944273_F312_44b2_A78D_43488F915429,,-1,0,,,Nee,Nee,,,EAID_8E18F665_2A86_44fd_AD55_3E435A282BDF,Nee,Nee,Nee,,,Ja,monument ambacht,,,GGM_ROOT_SCHEMA,EAID_32C02923_EE3A_4553_B94B_31E0C273A829,,-1,0,,,,,nan,Association,12052026-14:54:01
,,,,,,EAID_8C0888C9_7B2E_4fcb_AEFF_E1733875CDCA,,-1,0,,,Nee,Nee,,,EAID_144ADF26_C2E9_4080_8F4F_32F9B255E4AE,Nee,Nee,Nee,,,Ja,monument bouwstijl,,,GGM_ROOT_SCHEMA,EAID_32C02923_EE3A_4553_B94B_31E0C273A829,,-1,0,,,,,nan,Association,12052026-14:54:01
,,,,,,EAID_7FE4B466_B051_4068_9ED1_6E60C3B2DBAD,,-1,0,,,Nee,Nee,,,EAID_1F08C810_A491_4e07_B859_C3D4EDEBA557,Nee,Nee,Nee,,,Ja,monument fotos,,,GGM_ROOT_SCHEMA,EAID_32C02923_EE3A_4553_B94B_31E0C273A829,,1,1,,,,,nan,Association,12052026-14:54:01
,,,,,,EAID_BFE30E32_8CB9_4272_A559_9FB3FD74DACC,,-1,0,,,Nee,Nee,,,EAID_24E90A75_8207_4975_8184_438890708976,Nee,Nee,Nee,,,Ja,betreft,,,GGM_ROOT_SCHEMA,EAID_32C02923_EE3A_4553_B94B_31E0C273A829,,1,0,,,,,,Association,12052026-14:54:01
,,,,,,EAID_FB13857C_C695_4b53_8060_BACFA0E16950,,-1,0,,,Nee,Nee,,,EAID_44E4F035_7E96_48df_B6CF_93C945FF97C3,Nee,Nee,Nee,,,Ja,betreft,,,GGM_ROOT_SCHEMA,EAID_32C02923_EE3A_4553_B94B_31E0C273A829,,1,0,,,,,nan,Association,12052026-14:54:01
,,,,,,EAID_4AD539EC_A308_43da_B025_17A1647303F3,,-1,0,,,Nee,Nee,,,EAID_55585CB9_E569_47ca_9EFE_B9D5CF46BCBD,Nee,Nee,Nee,,,Ja,monument bouwactiviteit,,,GGM_ROOT_SCHEMA,EAID_32C02923_EE3A_4553_B94B_31E0C273A829,,-1,0,,,,,nan,Association,12052026-14:54:01
,,,,,,EAID_9775E778_DBF8_4122_94CE_551466B62F46,,-1,0,,,Nee,Nee,,,EAID_59A9090E_CF7A_4e6f_91E1_592085B0DA94,Nee,Nee,Nee,,,Ja,betreft,,,GGM_ROOT_SCHEMA,EAID_32C02923_EE3A_4553_B94B_31E0C273A829,,1,1,,,,,nan,Association,12052026-14:54:01
,,,,,,EAID_5E9DAFBB_C9B5_4706_A43D_07AD4979DED4,,-1,0,,,Nee,Nee,,,EAID_D9634EAD_2869_40a1_B243_805897E4B1B3,Nee,Nee,Nee,,,Ja,monument bouwtype,,,GGM_ROOT_SCHEMA,EAID_32C02923_EE3A_4553_B94B_31E0C273A829,,-1,0,,,,,,Association,12052026-14:54:01
